000000001347.jpg,tvmonitor,99.40209984779358,1591,1142,984,362
000000001347.jpg,laptop,99.84205961227417,654,197,818,523
000000001347.jpg,keyboard,99.18872117996216,1264,732,936,775
000000001347.jpg,cup,73.9304780960083,819,707,740,668
000000001347.jpg,mouse,98.94770383834839,702,610,811,748
000000001347.jpg,mouse,99.45064187049866,1252,1130,958,880
000000024721.jpg,tvmonitor,99.34273958206177,825,356,840,273
000000024721.jpg,laptop,99.96722340583801,1494,1128,784,569
000000024721.jpg,tvmonitor,99.41685795783997,1085,811,640,319
000000024721.jpg,keyboard,94.43514347076416,1048,793,941,762
000000024721.jpg,cell phone,98.33205342292786,745,655,1024,848
000000024721.jpg,mouse,92.18738675117493,1047,945,730,689
000000044263.jpg,pottedplant,72.32329845428467,971,804,717,417
000000044263.jpg,tvmonitor,88.27053904533386,1483,1197,803,527
000000044263.jpg,laptop,88.53411674499512,1550,1254,947,698
000000074576.jpg,tvmonitor,99.49036240577698,754,239,680,293
000000074576.jpg,tvmonitor,99.70771670341492,1205,790,624,299
000000074576.jpg,tvmonitor,92.14057326316833,1446,1170,736,521
000000074576.jpg,laptop,92.99066662788391,1440,1170,765,519
000000074576.jpg,keyboard,95.3292965888977,875,576,809,709
000000088244.jpg,chair,98.85658621788025,1340,934,1100,725
000000088244.jpg,tvmonitor,99.86245632171631,998,726,658,409
000000088244.jpg,laptop,95.96653580665588,1322,1091,738,580
000000088244.jpg,keyboard,64.75982666015625,1291,1113,716,678
000000116556.jpg,chair,99.2944061756134,1178,697,1072,518
000000116556.jpg,tvmonitor,98.01468253135681,785,533,418,206
000000116556.jpg,tvmonitor,62.217992544174194,1165,940,416,208
000000116556.jpg,keyboard,62.848055362701416,909,601,475,394
000000116556.jpg,laptop,98.25306534767151,1334,1081,532,344
000000116556.jpg,keyboard,80.62739372253418,921,670,518,439
000000116556.jpg,tvmonitor,85.69232821464539,420,172,659,338
000000116556.jpg,mouse,70.30882239341736,968,918,466,438
000000127342.jpg,laptop,99.9009907245636,601,188,670,248
000000127342.jpg,microwave,99.99637603759766,1357,578,765,175
000000127342.jpg,keyboard,99.7207760810852,1090,492,891,656
000000127342.jpg,cup,97.83405661582947,1501,1369,653,510
000000127342.jpg,cup,96.02275490760803,1540,1381,843,657
000000142557.jpg,chair,99.5484471321106,1528,935,1100,534
000000142557.jpg,tvmonitor,99.79889988899231,1053,696,442,126
000000142557.jpg,laptop,98.73223900794983,1330,1101,443,271
000000142557.jpg,keyboard,99.59992170333862,1159,804,568,437
000000142557.jpg,keyboard,62.28762865066528,1308,1113,407,360
000000142557.jpg,mouse,92.77374148368835,1255,1189,466,421
000000166225.jpg,sofa,97.0498263835907,1114,449,692,268
000000166225.jpg,diningtable,82.92760848999023,521,127,951,458
000000166225.jpg,laptop,96.63339257240295,331,138,540,410
000000166225.jpg,chair,97.23412990570068,452,160,959,464
000000184903.jpg,chair,99.92551803588867,996,419,1089,532
000000184903.jpg,tvmonitor,99.3412971496582,996,749,560,354
000000184903.jpg,tvmonitor,98.74164462089539,1253,986,609,362
000000184903.jpg,keyboard,99.68278408050537,1123,877,701,568
000000184903.jpg,cup,95.93700170516968,1366,1273,686,576
000000212321.jpg,tvmonitor,99.7641384601593,1051,861,592,443
000000212321.jpg,tvmonitor,76.24388933181763,439,267,885,710
000000212321.jpg,chair,68.26038956642151,1626,1318,997,653
000000212321.jpg,laptop,82.8163743019104,468,268,983,867
000000212321.jpg,vase,70.81246972084045,1520,1468,629,554
000000212321.jpg,vase,64.25972580909729,1568,1513,633,565
000000212321.jpg,book,60.25717854499817,260,210,857,783
000000212321.jpg,remote,79.53258752822876,529,467,1024,938
000000227540.jpg,tvmonitor,99.48754906654358,1361,911,831,208
000000227540.jpg,keyboard,99.9415397644043,1092,702,980,636
000000227540.jpg,tvmonitor,95.71870565414429,908,536,539,206
000000227540.jpg,laptop,99.77672100067139,537,220,651,300
000000227540.jpg,mouse,98.45519065856934,1008,827,1054,973
000000256611.jpg,tvmonitor,98.42970967292786,1017,367,489,22
000000256611.jpg,laptop,99.78196024894714,1498,991,464,99
000000256611.jpg,keyboard,99.62906837463379,1111,519,1105,649
000000256611.jpg,mouse,99.86947774887085,1350,1221,768,653
000000256611.jpg,cell phone,95.73219418525696,1153,1029,517,446
000000256611.jpg,cell phone,99.7845709323883,1071,957,609,519
000000282998.jpg,laptop,95.03424167633057,814,405,440,202
000000282998.jpg,bed,99.75168108940125,1379,11,1060,52
000000282998.jpg,bottle,73.00764322280884,1433,1371,329,215
000000282998.jpg,cell phone,88.10177445411682,732,609,581,516
000000306178.jpg,bed,99.8822808265686,1570,110,1042,532
000000306178.jpg,laptop,99.8136043548584,536,256,667,460
000000326854.jpg,tvmonitor,99.36000108718872,796,575,480,327
000000326854.jpg,laptop,91.91098213195801,553,376,534,409
000000326854.jpg,keyboard,96.34954333305359,806,599,536,501
000000326854.jpg,mouse,66.5013313293457,889,814,531,510
000000354059.jpg,laptop,99.79344606399536,602,133,540,192
000000354059.jpg,sofa,86.86555027961731,1504,901,625,241
000000354059.jpg,chair,71.71900272369385,805,406,1021,404
000000354059.jpg,chair,75.30157566070557,392,144,1061,772
000000354059.jpg,bottle,61.730653047561646,1338,1275,491,367
000000354059.jpg,cup,68.78930926322937,1157,1110,486,447
000000354059.jpg,cup,80.89394569396973,1168,1109,526,483
000000363461.jpg,chair,99.68205690383911,576,106,976,431
000000363461.jpg,laptop,98.21080565452576,854,394,1076,771
000000363461.jpg,tvmonitor,63.52880001068115,1165,940,634,339
000000363461.jpg,tvmonitor,89.08456563949585,1244,1118,911,396
000000363461.jpg,keyboard,97.21256494522095,1043,903,813,704
000000363461.jpg,mouse,85.65939664840698,1015,913,828,793
000000409821.jpg,handbag,60.67841649055481,670,86,668,235
000000409821.jpg,laptop,79.83037829399109,988,760,393,146
000000409821.jpg,book,87.30394840240479,789,641,614,414
000000409821.jpg,book,91.89973473548889,924,785,604,431
000000436814.jpg,tvmonitor,92.95360445976257,1100,775,952,713
000000436814.jpg,chair,97.3120391368866,671,192,1066,608
000000470112.jpg,chair,99.75755214691162,764,348,927,211
000000470112.jpg,laptop,98.81866574287415,969,698,347,159
000000470112.jpg,tvmonitor,70.98827958106995,962,733,340,155
000000470112.jpg,mouse,96.96490168571472,1011,933,372,334
000000493753.jpg,laptop,99.56223368644714,534,121,828,476
000000493753.jpg,chair,78.59156727790833,1534,980,1098,914
000000493753.jpg,tvmonitor,99.39289093017578,997,742,502,283
000000493753.jpg,keyboard,99.55469965934753,1091,789,627,569
000000493753.jpg,mouse,99.6812641620636,1184,1125,635,596
000000493753.jpg,mouse,92.71700382232666,538,445,692,657
000000531860.jpg,laptop,83.67283344268799,569,226,465,257
000000531860.jpg,knife,68.80303621292114,1527,1001,918,768
000000531860.jpg,pizza,84.44601893424988,1470,651,1079,780
000000531860.jpg,microwave,86.71767115592957,1545,1232,144,28
000000531860.jpg,bottle,86.47851347923279,1255,1150,679,397
000000531860.jpg,knife,71.47448658943176,1489,1392,391,309
000000549714.jpg,pottedplant,67.21540689468384,1293,893,291,53
000000549714.jpg,sofa,98.81911873817444,1553,187,961,218
000000549714.jpg,pottedplant,76.42878890037537,793,521,189,16
000000549714.jpg,pottedplant,62.280213832855225,1170,948,273,33
000000549714.jpg,laptop,99.02509450912476,1346,1095,527,361
000000549714.jpg,book,72.54999279975891,1453,1422,175,82
000000549714.jpg,book,68.793386220932,1485,1452,179,87
000000563280.jpg,pottedplant,96.1146354675293,1656,1079,799,210
000000563280.jpg,chair,97.64658212661743,1624,1078,1089,435
000000563280.jpg,diningtable,73.16886186599731,725,147,1077,530
000000563280.jpg,chair,97.47264385223389,864,461,1081,544
000000563280.jpg,laptop,99.49482083320618,380,160,575,474
000000563280.jpg,chair,99.51286315917969,1104,808,1015,513
000000563280.jpg,chair,95.36101222038269,372,55,1046,544
