name,object_info,actr_data,actr_data_processed
000000001347.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 99.40209984779358, 1307, 614, 279278, 3.131665599719016], ['laptop', 99.84205961227416, 366, 611, 134815, 3.1356393251306125], ['keyboard', 99.18872117996216, 939, 796, 85652, 3.1297314517308865], ['cup', 73.9304780960083, 704, 645, 8064, 2.8705891700803687], ['mouse', 98.9477038383484, 597, 720, 5796, 3.1275051494179427], ['mouse', 99.45064187049866, 1132, 860, 9516, 3.1321044745740276]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1279]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1779]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 704, screen_y= 645, value= None), value= cup) [0.5417]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 597, screen_y= 720, value= None), value= mouse) [0.9535]', '_visuallocation(color= None, screen_x= 366, screen_y= 611, value= None) [1.0035]']","[[840, 525, 0.1279], [840, 525, 0.1779], [704, 645, 0.5417], [597, 720, 0.9535], [366, 611, 1.0035]]"
000000004463.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['bed', 99.98021125793457, 929, 524, 902841, 3.136883153518599], ['laptop', 98.53201508522034, 209, 667, 69048, 3.1237505321721524]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1247]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1747]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 929, screen_y= 524, value= None), value= bed) [0.5259]', '_visuallocation(color= None, screen_x= 209, screen_y= 667, value= None) [0.5759]']","[[840, 525, 0.1247], [840, 525, 0.1747], [929, 524, 0.5259], [209, 667, 0.5759]]"
000000004488.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 98.43200445175172, 513, 192, 313608, 3.122835948295432], ['keyboard', 99.75734949111937, 828, 804, 463008, 3.1348757134524683], ['laptop', 99.1613507270813, 1343, 230, 64120, 3.12948302890257], ['cell phone', 64.46148157119751, 661, 542, 21462, 2.760166712555394], ['mouse', 99.69615936279295, 1410, 645, 15840, 3.1343236761852933]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1168]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1668]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 661, screen_y= 542, value= None), value= cell phone) [0.5632]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 828, screen_y= 804, value= None), value= keyboard) [0.9526]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1410, screen_y= 645, value= None), value= mouse) [1.555]', '_visuallocation(color= None, screen_x= 1343, screen_y= 230, value= None) [1.605]']","[[840, 525, 0.1168], [840, 525, 0.1668], [661, 542, 0.5632], [828, 804, 0.9526], [1410, 645, 1.555], [1343, 230, 1.605]]"
000000004694.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['book', 72.355055809021, 543, 410, 936802, 2.8526362658420568], ['book', 60.31585931777954, 298, 11, 15372, 2.7101681300639706], ['tvmonitor', 96.01931571960449, 1210, 152, 74166, 3.1004735654824955], ['book', 62.20468878746033, 1355, 361, 13912, 2.7330546733134673], ['laptop', 99.0410089492798, 1205, 509, 49842, 3.128389889170407], ['book', 68.9342737197876, 427, 623, 12408, 2.81305096585241], ['book', 86.41903400421144, 359, 661, 14136, 3.0059275573824054], ['book', 61.687493324279785, 235, 742, 15812, 2.726804814750263], ['book', 85.43899059295654, 574, 565, 4964, 2.995678326449302], ['book', 66.03075861930847, 597, 559, 4500, 2.778635105848012], ['book', 63.69233727455139, 503, 586, 4970, 2.7508449206112866], ['book', 75.44339895248412, 537, 581, 5640, 2.8876171357204696]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.12]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.17]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 597, screen_y= 559, value= None), value= book) [0.5398]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 574, screen_y= 565, value= None), value= book) [0.7704]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 537, screen_y= 581, value= None), value= book) [0.9593]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 503, screen_y= 586, value= None), value= book) [1.1566]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 427, screen_y= 623, value= None), value= book) [1.3795]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 359, screen_y= 661, value= None), value= book) [1.6627]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 235, screen_y= 742, value= None), value= book) [1.9922]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 543, screen_y= 410, value= None), value= book) [2.5773]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 298, screen_y= 11, value= None), value= book) [3.0447]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1210, screen_y= 152, value= None), value= tvmonitor) [3.618]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1355, screen_y= 361, value= None), value= book) [3.9542]', '_visuallocation(color= None, screen_x= 1205, screen_y= 509, value= None) [4.0042]']","[[840, 525, 0.12], [840, 525, 0.17], [597, 559, 0.5398], [574, 565, 0.7704], [537, 581, 0.9593], [503, 586, 1.1566], [427, 623, 1.3795], [359, 661, 1.6627], [235, 742, 1.9922], [543, 410, 2.5773], [298, 11, 3.0447], [1210, 152, 3.618], [1355, 361, 3.9542], [1205, 509, 4.0042]]"
000000024610.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['sofa', 67.02248454093933, 1280, 866, 154242, 2.7905938186478627], ['laptop', 92.73754954338074, 272, 565, 44200, 3.069142881235931], ['chair', 99.23899173736572, 359, 805, 126153, 3.130187529854808]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1133]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1633]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 359, screen_y= 805, value= None), value= chair) [0.6343]', '_visuallocation(color= None, screen_x= 272, screen_y= 565, value= None) [0.6843]']","[[840, 525, 0.1133], [840, 525, 0.1633], [359, 805, 0.6343], [272, 565, 0.6843]]"
000000024721.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 99.34273958206177, 531, 497, 265923, 3.1311279877807046], ['laptop', 99.967223405838, 1252, 617, 78690, 3.136766299908317], ['tvmonitor', 99.41685795783995, 889, 420, 87954, 3.131799206257443], ['keyboard', 94.43514347076416, 861, 792, 45645, 3.08548019199464], ['cell phone', 98.33205342292786, 641, 877, 15840, 3.1219209204551643], ['mouse', 92.18738675117493, 937, 650, 4182, 3.0634302905938493]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1202]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1702]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 889, screen_y= 420, value= None), value= tvmonitor) [0.5467]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 937, screen_y= 650, value= None), value= mouse) [0.9576]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 861, screen_y= 792, value= None), value= keyboard) [1.3149]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 641, screen_y= 877, value= None), value= cell phone) [1.7889]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 531, screen_y= 497, value= None), value= tvmonitor) [2.2055]', '_visuallocation(color= None, screen_x= 1252, screen_y= 617, value= None) [2.2555]']","[[840, 525, 0.1202], [840, 525, 0.1702], [889, 420, 0.5467], [937, 650, 0.9576], [861, 792, 1.3149], [641, 877, 1.7889], [531, 497, 2.2055], [1252, 617, 2.2555]]"
000000026564.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 99.91258382797241, 803, 370, 126060, 3.136274516300317], ['laptop', 99.81968402862549, 1247, 615, 103341, 3.1354376916364557], ['book', 64.70361351966858, 225, 505, 16940, 2.7630594507432567], ['book', 81.29192590713502, 299, 506, 15642, 2.9519524361931153], ['book', 78.27686071395873, 367, 501, 15549, 2.9191552911981353], ['book', 96.347975730896, 410, 499, 22161, 3.103553453650139], ['book', 79.34567332267761, 185, 523, 13266, 2.930867892441635], ['keyboard', 93.70392560958862, 765, 711, 45760, 3.078477253264649], ['book', 69.92895007133485, 245, 521, 5800, 2.824606771257616], ['book', 63.64028453826904, 343, 518, 5841, 2.7502980330585545], ['mouse', 93.12874674797058, 1033, 669, 3510, 3.071873023986788], ['mouse', 96.84152007102966, 1089, 804, 10788, 3.1081584445942725]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1123]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1623]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 803, screen_y= 370, value= None), value= tvmonitor) [0.5509]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 765, screen_y= 711, value= None), value= keyboard) [0.9431]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1033, screen_y= 669, value= None), value= mouse) [1.3659]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1089, screen_y= 804, value= None), value= mouse) [1.6502]', '_visuallocation(color= None, screen_x= 1247, screen_y= 615, value= None) [1.7002]']","[[840, 525, 0.1123], [840, 525, 0.1623], [803, 370, 0.5509], [765, 711, 0.9431], [1033, 669, 1.3659], [1089, 804, 1.6502], [1247, 615, 1.7002]]"
000000027620.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['chair', 99.94139075279236, 1064, 682, 503624, 3.1365338299890717], ['laptop', 99.20002222061156, 724, 187, 91688, 3.1298340018886597], ['bottle', 72.72367477416992, 508, 265, 11232, 2.8568534591946144], ['keyboard', 99.753737449646, 756, 379, 32032, 3.1348431372134]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1147]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1647]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 756, screen_y= 379, value= None), value= keyboard) [0.5513]', '_visuallocation(color= None, screen_x= 724, screen_y= 187, value= None) [0.6013]']","[[840, 525, 0.1147], [840, 525, 0.1647], [756, 379, 0.5513], [724, 187, 0.6013]]"
000000034831.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['sofa', 71.29733562469481, 271, 777, 191483, 2.8404817545055216], ['chair', 63.0657434463501, 831, 631, 113230, 2.743430231977976], ['laptop', 96.73418402671814, 450, 830, 58912, 3.1071590958681594]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.109]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.159]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 831, screen_y= 631, value= None), value= chair) [0.4007]', '_visuallocation(color= None, screen_x= 450, screen_y= 830, value= None) [0.4507]']","[[840, 525, 0.109], [840, 525, 0.159], [831, 631, 0.4007], [450, 830, 0.4507]]"
000000040988.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['laptop', 99.02172088623048, 362, 636, 68708, 3.128214550316052], ['chair', 64.42221999168396, 301, 881, 103730, 2.7596973525975037], ['mouse', 73.18696379661559, 820, 783, 11564, 2.862140009167131]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1265]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1765]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 820, screen_y= 783, value= None), value= mouse) [0.5865]', '_visuallocation(color= None, screen_x= 362, screen_y= 636, value= None) [0.6365]']","[[840, 525, 0.1265], [840, 525, 0.1765], [820, 783, 0.5865], [362, 636, 0.6365]]"
