000000006518.jpg,"[['clock', 95.34076452255249, 638, 427, 566, 361]]"
000000007753.jpg,"[['book', 88.95385861396791, 900, 486, 955, 290], ['clock', 99.66431856155396, 1539, 1142, 904, 465], ['book', 70.26931047439575, 355, 199, 1066, 50]]"
000000009509.jpg,"[['clock', 99.77378845214844, 982, 717, 316, 79]]"
000000017870.jpg,"[['clock', 96.19312286376952, 394, 177, 844, 638]]"
000000020137.jpg,"[['clock', 92.48920679092407, 529, 347, 855, 728]]"
000000026227.jpg,"[['clock', 90.62355756759644, 528, 309, 529, 182]]"
000000027873.jpg,"[['clock', 99.27926659584044, 1140, 994, 854, 715]]"
000000052151.jpg,"[['tvmonitor', 99.89486932754515, 1045, 643, 694, 442], ['chair', 78.4359574317932, 563, 132, 1060, 786], ['clock', 99.58568811416626, 556, 411, 235, 99]]"
000000054336.jpg,"[['clock', 99.44296479225159, 657, 420, 840, 671]]"
000000056036.jpg,"[['clock', 98.20157289505005, 1319, 1153, 359, 209], ['book', 77.54918932914735, 1448, 1172, 700, 626], ['book', 71.26299142837523, 1455, 1173, 736, 656], ['book', 63.97525668144226, 1370, 1149, 1011, 932]]"
000000056108.jpg,"[['sofa', 93.92992854118349, 596, 114, 1068, 775], ['clock', 65.86704254150389, 597, 415, 490, 326], ['pottedplant', 93.1297242641449, 552, 397, 666, 511], ['chair', 99.69958066940308, 1155, 974, 817, 553], ['chair', 92.62879490852356, 1354, 1169, 832, 558], ['chair', 97.06639051437378, 1456, 1341, 831, 551]]"
000000057945.jpg,"[['clock', 81.0183882713318, 967, 765, 428, 194]]"
000000058241.jpg,"[['book', 65.39164781570436, 732, 644, 264, 29], ['book', 94.40740346908571, 901, 831, 373, 122], ['clock', 97.57928848266602, 1428, 1137, 539, 265], ['book', 75.70381164550781, 842, 778, 811, 475], ['book', 72.45348691940308, 893, 835, 836, 529], ['book', 67.83539056777954, 968, 908, 905, 614]]"
000000058915.jpg,"[['clock', 98.63325357437134, 1413, 1058, 700, 302]]"
000000070285.jpg,"[['clock', 97.21542596817015, 706, 531, 308, 144]]"
000000071492.jpg,"[['clock', 99.19312000274658, 1329, 1064, 647, 444]]"
000000073139.jpg,"[['spoon', 87.79346346855164, 975, 866, 657, 419], ['clock', 95.57521939277649, 970, 677, 925, 663]]"
000000083986.jpg,"[['clock', 77.36667394638063, 374, 257, 281, 75]]"
000000092050.jpg,"[['clock', 93.44291090965271, 438, 304, 753, 603]]"
000000092488.jpg,"[['clock', 96.4004397392273, 478, 309, 245, 78], ['traffic light', 96.85738682746887, 371, 193, 706, 469]]"
