name,object_info,actr_data,actr_data_processed
000000001503.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 96.43160104751587, 977, 336, 196282, 3.1015357690873957], ['laptop', 99.70239996910095, 447, 766, 323036, 3.1315803434842895], ['keyboard', 99.83252882957458, 1217, 858, 143520, 3.1327537943251147], ['mouse', 99.66241121292114, 791, 874, 13120, 3.131219386636764]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1072]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1572]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 977, screen_y= 336, value= None), value= tvmonitor) [0.5547]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 791, screen_y= 874, value= None), value= mouse) [1.1248]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 447, screen_y= 766, value= None), value= laptop) [1.5039]', '_visuallocation(color= None, screen_x= 1217, screen_y= 858, value= None) [1.5539]']","[[840, 525, 0.1072], [840, 525, 0.1572], [977, 336, 0.5547], [791, 874, 1.1248], [447, 766, 1.5039], [1217, 858, 1.5539]]"
000000006608.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 76.2105405330658, 537, 474, 34680, 2.893450932717094], ['laptop', 99.62111711502077, 1031, 514, 30816, 3.130846514706671], ['keyboard', 99.4969606399536, 472, 669, 28800, 3.129724354831133], ['chair', 99.49731230735779, 1467, 815, 115104, 3.129727535454359], ['laptop', 73.9612638950348, 1151, 502, 9126, 2.8681401845074497], ['bottle', 82.07519054412842, 1367, 502, 3440, 2.9563548852471326], ['mouse', 85.68768501281737, 308, 677, 1092, 2.8288560658275923]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1116]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1616]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1031, screen_y= 514, value= None), value= laptop) [0.6006]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1151, screen_y= 502, value= None), value= laptop) [0.8863]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1367, screen_y= 502, value= None), value= bottle) [1.388]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1467, screen_y= 815, value= None), value= chair) [1.804]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 537, screen_y= 474, value= None), value= tvmonitor) [2.2843]', '_visuallocation(color= None, screen_x= 472, screen_y= 669, value= None) [2.3343]']","[[840, 525, 0.1116], [840, 525, 0.1616], [1031, 514, 0.6006], [1151, 502, 0.8863], [1367, 502, 1.388], [1467, 815, 1.804], [537, 474, 2.2843], [472, 669, 2.3343]]"
000000008583.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 97.52750396728516, 951, 539, 223095, 3.111719917156756], ['keyboard', 99.43679571151732, 923, 941, 85113, 3.129180018353474], ['book', 60.06571054458618, 398, 231, 2793, 2.700528208951683], ['book', 64.26753401756287, 398, 249, 3036, 2.7526238334988156], ['mouse', 98.73367547988892, 1323, 902, 8217, 3.1227900454101283]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1131]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1631]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 951, screen_y= 539, value= None), value= tvmonitor) [0.5836]', '_visuallocation(color= None, screen_x= 923, screen_y= 941, value= None) [0.6336]']","[[840, 525, 0.1131], [840, 525, 0.1631], [951, 539, 0.5836], [923, 941, 0.6336]]"
000000015374.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['keyboard', 98.36918711662292, 1049, 858, 72150, 3.1194613349036917], ['tvmonitor', 98.17366003990172, 1080, 395, 93925, 3.1176691986915177], ['bottle', 93.93022656440736, 363, 673, 10082, 3.0778501601738215], ['bottle', 74.28666353225708, 902, 595, 6420, 2.8718098506552607], ['mouse', 96.942400932312, 1301, 850, 2964, 3.103533882326431]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1264]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1764]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 902, screen_y= 595, value= None), value= bottle) [0.5338]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1080, screen_y= 395, value= None), value= tvmonitor) [1.0684]', '_visuallocation(color= None, screen_x= 1049, screen_y= 858, value= None) [1.1184]']","[[840, 525, 0.1264], [840, 525, 0.1764], [902, 595, 0.5338], [1080, 395, 1.0684], [1049, 858, 1.1184]]"
000000016669.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 99.9365508556366, 888, 491, 495261, 3.1336906160733697], ['laptop', 91.37226343154907, 307, 803, 66080, 3.0530028164977736], ['keyboard', 99.91053938865662, 957, 938, 135300, 3.1334564576067305], ['tvmonitor', 99.02526736259459, 1556, 571, 102588, 3.125447140488561], ['mouse', 99.0650713443756, 1355, 852, 12093, 3.1258088840145772]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1068]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1568]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 888, screen_y= 491, value= None), value= tvmonitor) [0.4056]', '_visuallocation(color= None, screen_x= 957, screen_y= 938, value= None) [0.4556]']","[[840, 525, 0.1068], [840, 525, 0.1568], [888, 491, 0.4056], [957, 938, 0.4556]]"
000000018571.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 76.20777487754822, 1147, 232, 324116, 2.893420050170499], ['keyboard', 92.66036152839659, 1473, 599, 57812, 3.065593778679449]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1125]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1625]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1147, screen_y= 232, value= None), value= tvmonitor) [0.5392]', '_visuallocation(color= None, screen_x= 1473, screen_y= 599, value= None) [0.5892]']","[[840, 525, 0.1125], [840, 525, 0.1625], [1147, 232, 0.5392], [1473, 599, 0.5892]]"
000000021190.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 99.53977465629578, 844, 595, 240957, 3.130111492110969], ['keyboard', 98.1977641582489, 831, 951, 108398, 3.1178903330244427], ['bottle', 99.71867799758913, 1573, 907, 32130, 3.131727224230649], ['remote', 92.17820763587952, 1273, 787, 10206, 3.0608991483339185], ['mouse', 81.2316119670868, 1213, 906, 5035, 2.948402292337356]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1168]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1668]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 844, screen_y= 595, value= None), value= tvmonitor) [0.3878]', '_visuallocation(color= None, screen_x= 831, screen_y= 951, value= None) [0.4378]']","[[840, 525, 0.1168], [840, 525, 0.1668], [844, 595, 0.3878], [831, 951, 0.4378]]"
000000023575.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 99.69872832298279, 831, 688, 212294, 3.1315472096660693], ['keyboard', 81.25925064086914, 891, 961, 52500, 2.948801439763788], ['mouse', 82.80466794967651, 1213, 1023, 8249, 2.9653165103916566]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1251]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1751]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 831, screen_y= 688, value= None), value= tvmonitor) [0.6132]', '_visuallocation(color= None, screen_x= 891, screen_y= 961, value= None) [0.6632]']","[[840, 525, 0.1251], [840, 525, 0.1751], [831, 688, 0.6132], [891, 961, 0.6632]]"
000000024104.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 97.64811992645264, 568, 474, 88000, 3.112833575672148], ['keyboard', 99.77601766586305, 800, 851, 82187, 3.132244405187155], ['tvmonitor', 99.51459765434264, 891, 483, 72050, 3.1298838560522246], ['tvmonitor', 99.33560490608215, 1146, 552, 98784, 3.1282636952362597], ['cup', 99.19871687889099, 1212, 937, 14760, 3.1270225012185153], ['mouse', 86.54175996780396, 1014, 930, 6175, 3.0043689404353855]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1105]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1605]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 891, screen_y= 483, value= None), value= tvmonitor) [0.4516]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1146, screen_y= 552, value= None), value= tvmonitor) [0.9168]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1212, screen_y= 937, value= None), value= cup) [1.2942]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1014, screen_y= 930, value= None), value= mouse) [1.6866]', '_visuallocation(color= None, screen_x= 800, screen_y= 851, value= None) [1.7366]']","[[840, 525, 0.1105], [840, 525, 0.1605], [891, 483, 0.4516], [1146, 552, 0.9168], [1212, 937, 1.2942], [1014, 930, 1.6866], [800, 851, 1.7366]]"
000000024880.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 90.79105854034424, 930, 621, 119840, 3.0472697947294263], ['laptop', 99.72334504127502, 452, 686, 84474, 3.1317693312935315], ['keyboard', 99.75428581237793, 1040, 958, 39711, 3.1320484308988457], ['book', 76.54226422309874, 739, 253, 7790, 2.897147578395481], ['book', 73.56206178665161, 735, 274, 8789, 2.863608124279745], ['book', 82.98590183258057, 740, 317, 6231, 2.967221198293024], ['book', 80.02141714096071, 740, 330, 5880, 2.935392401196077], ['cup', 83.58450531959535, 1217, 758, 7875, 2.973571483154333], ['mouse', 99.62361454963684, 1289, 930, 3840, 3.130254239662345]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.109]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.159]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 930, screen_y= 621, value= None), value= tvmonitor) [0.5929]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1217, screen_y= 758, value= None), value= cup) [1.0424]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1289, screen_y= 930, value= None), value= mouse) [1.3867]', '_visuallocation(color= None, screen_x= 1040, screen_y= 958, value= None) [1.4367]']","[[840, 525, 0.109], [840, 525, 0.159], [930, 621, 0.5929], [1217, 758, 1.0424], [1289, 930, 1.3867], [1040, 958, 1.4367]]"
