name,object_info,actr_data,actr_data_processed
000000002024.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['sink', 82.05831050872803, 1071, 771, 42578, 2.968071563961172]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1097]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1597]', '_visuallocation(color= None, screen_x= 1071, screen_y= 771, value= None) [0.2097]']","[[840, 525, 0.1097], [840, 525, 0.1597], [1071, 771, 0.2097]]"
000000002388.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['toilet', 98.6720323562622, 829, 605, 394580, 3.132933950769749], ['sink', 67.6919460296631, 1358, 273, 38780, 2.8063883360701247]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1136]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1636]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 829, screen_y= 605, value= None), value= toilet) [0.5361]', '_visuallocation(color= None, screen_x= 1358, screen_y= 273, value= None) [0.5861]']","[[840, 525, 0.1136], [840, 525, 0.1636], [829, 605, 0.5361], [1358, 273, 0.5861]]"
000000006178.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['sink', 93.59657168388368, 629, 739, 24206, 3.085349396204095], ['toilet', 99.14478063583374, 882, 814, 88352, 3.1372372376616613]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1195]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1695]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 882, screen_y= 814, value= None), value= toilet) [0.6435]', '_visuallocation(color= None, screen_x= 629, screen_y= 739, value= None) [0.6935]']","[[840, 525, 0.1195], [840, 525, 0.1695], [882, 814, 0.6435], [629, 739, 0.6935]]"
000000007214.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['toilet', 94.68956589698792, 1081, 922, 90402, 3.0958092910664154], ['book', 94.1497802734375, 821, 788, 22684, 3.0906580504573737], ['book', 68.16778182983397, 1040, 794, 20176, 2.8119794130281104], ['bottle', 66.70641303062439, 287, 795, 11475, 2.794763888034242], ['sink', 95.58789134025574, 549, 812, 39312, 3.1043192605032863]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1154]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1654]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 821, screen_y= 788, value= None), value= book) [0.4941]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1040, screen_y= 794, value= None), value= book) [0.9256]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1081, screen_y= 922, value= None), value= toilet) [1.3243]', '_visuallocation(color= None, screen_x= 549, screen_y= 812, value= None) [1.3743]']","[[840, 525, 0.1154], [840, 525, 0.1654], [821, 788, 0.4941], [1040, 794, 0.9256], [1081, 922, 1.3243], [549, 812, 1.3743]]"
000000010800.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['sink', 77.08822488784791, 539, 729, 49720, 2.91392558060316], ['toilet', 92.98831224441528, 1044, 881, 27206, 3.079478325635812]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1172]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1672]', '_visuallocation(color= None, screen_x= 539, screen_y= 729, value= None) [0.2172]']","[[840, 525, 0.1172], [840, 525, 0.1672], [539, 729, 0.2172]]"
000000015156.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['bowl', 95.66733241081238, 807, 357, 62930, 3.105068028305258], ['bottle', 94.9685275554657, 411, 317, 51600, 3.0984603549036374], ['bottle', 92.8346872329712, 707, 482, 22440, 3.077989857506414], ['cup', 70.2837109565735, 838, 534, 21360, 2.8366659250397253], ['sink', 88.8026237487793, 1556, 871, 31860, 3.038118712864199]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1156]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1656]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 838, screen_y= 534, value= None), value= cup) [0.4051]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 707, screen_y= 482, value= None), value= bottle) [0.7688]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 807, screen_y= 357, value= None), value= bowl) [1.1065]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 411, screen_y= 317, value= None), value= bottle) [1.6132]', '_visuallocation(color= None, screen_x= 1556, screen_y= 871, value= None) [1.6632]']","[[840, 525, 0.1156], [840, 525, 0.1656], [838, 534, 0.4051], [707, 482, 0.7688], [807, 357, 1.1065], [411, 317, 1.6132], [1556, 871, 1.6632]]"
000000019637.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['chair', 72.5667953491211, 627, 564, 18340, 2.8629645579371834], ['oven', 99.24201965332031, 955, 695, 60979, 3.138119632699192], ['refrigerator', 98.08471798896791, 161, 716, 156232, 3.1275570285817], ['sink', 90.57594537734984, 1232, 759, 33748, 3.0558440735176777], ['cup', 75.63390135765077, 451, 312, 1247, 2.784915726823958], ['knife', 74.5355546474457, 1092, 547, 319, 2.0787721543689615]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1175]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1675]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 955, screen_y= 695, value= None), value= oven) [0.6282]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1092, screen_y= 547, value= None), value= knife) [1.0417]', '_visuallocation(color= None, screen_x= 1232, screen_y= 759, value= None) [1.0917]']","[[840, 525, 0.1175], [840, 525, 0.1675], [955, 695, 0.6282], [1092, 547, 1.0417], [1232, 759, 1.0917]]"
000000024507.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['sink', 62.08191514015198, 935, 773, 42465, 2.7394768944194405], ['bottle', 62.8137469291687, 672, 524, 4558, 2.7480993517741683]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1102]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1602]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 672, screen_y= 524, value= None), value= bottle) [0.5577]', '_visuallocation(color= None, screen_x= 935, screen_y= 773, value= None) [0.6077]']","[[840, 525, 0.1102], [840, 525, 0.1602], [672, 524, 0.5577], [935, 773, 0.6077]]"
000000027982.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['toilet', 99.39115643501282, 381, 686, 211420, 3.1394711542136116], ['sink', 76.80417895317079, 1385, 448, 42600, 2.910770219463841]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.112]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.162]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 381, screen_y= 686, value= None), value= toilet) [0.6305]', '_visuallocation(color= None, screen_x= 1385, screen_y= 448, value= None) [0.6805]']","[[840, 525, 0.112], [840, 525, 0.162], [381, 686, 0.6305], [1385, 448, 0.6805]]"
000000028682.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['microwave', 99.84134435653688, 632, 214, 198990, 3.1435375206609146], ['sink', 96.5961217880249, 1062, 767, 74568, 3.113776467168353], ['oven', 94.94104981422424, 592, 912, 156732, 3.098199561289566]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1187]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1687]', '_visuallocation(color= None, screen_x= 1062, screen_y= 767, value= None) [0.2187]']","[[840, 525, 0.1187], [840, 525, 0.1687], [1062, 767, 0.2187]]"
000000030518.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['sink', 73.73089790344237, 629, 772, 43092, 2.876231544248343]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1131]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1631]', '_visuallocation(color= None, screen_x= 629, screen_y= 772, value= None) [0.2131]']","[[840, 525, 0.1131], [840, 525, 0.1631], [629, 772, 0.2131]]"
000000034164.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['pottedplant', 99.00259971618652, 1146, 459, 77720, 3.1359453324226036]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1139]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1639]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1146, screen_y= 459, value= None), value= pottedplant) [0.7488]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1146, screen_y= 459, value= None), value= pottedplant) [0.7488]']","[[840, 525, 0.1139], [840, 525, 0.1639], [1146, 459, 0.7488], [1146, 459, 0.7488]]"
000000035526.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['sink', 70.45242190361024, 428, 691, 21840, 2.8386215647263087]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1143]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1643]', '_visuallocation(color= None, screen_x= 428, screen_y= 691, value= None) [0.2143]']","[[840, 525, 0.1143], [840, 525, 0.1643], [428, 691, 0.2143]]"
000000036605.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['sink', 86.13412976264955, 410, 745, 69874, 3.010894418940931], ['toilet', 88.04574012756348, 1224, 951, 160889, 3.0304636466205435]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1052]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1552]', '_visuallocation(color= None, screen_x= 410, screen_y= 745, value= None) [0.2052]']","[[840, 525, 0.1052], [840, 525, 0.1552], [410, 745, 0.2052]]"
