000000010977.jpg,sink,86.14866733551025,1311,1094,735,633
000000024845.jpg,sink,81.15977644920349,520,228,187,110
000000024845.jpg,sink,84.02462005615234,841,718,129,76
000000049190.jpg,sink,79.20947074890137,740,73,1063,811
000000049190.jpg,toilet,69.65632438659668,1065,804,1065,873
000000062046.jpg,toilet,97.0339834690094,1444,1003,1105,805
000000062046.jpg,bottle,72.02542424201965,867,791,305,153
000000062046.jpg,bottle,62.32634782791138,931,848,313,161
000000091837.jpg,toilet,79.81463074684143,521,350,1047,804
000000101632.jpg,sink,95.0926423072815,1363,985,824,654
000000101632.jpg,toilet,98.42522144317627,529,189,1026,589
000000101632.jpg,cup,80.06961941719055,1114,1071,645,578
000000120566.jpg,toilet,98.29513430595398,596,149,1058,677
000000120566.jpg,bottle,77.94530391693115,871,769,1062,850
000000120566.jpg,bottle,93.89685988426208,946,846,1069,934
000000137995.jpg,toilet,99.37112331390381,871,453,1048,674
000000195039.jpg,sink,93.14450025558472,654,200,583,367
000000211265.jpg,toilet,86.63075566291809,1272,951,1019,636
000000237911.jpg,toilet,81.73248767852783,434,150,1043,690
000000246913.jpg,sink,97.53537178039551,567,99,1057,608
000000273421.jpg,sink,81.04375004768372,1689,1258,1075,711
000000292921.jpg,sink,89.38546180725098,598,65,978,749
000000292921.jpg,toilet,88.13290596008301,1480,1306,1073,757
000000322615.jpg,toilet,85.69712042808533,171,42,996,638
000000340934.jpg,toilet,96.68101668357849,692,567,926,690
000000382542.jpg,sink,98.91310930252075,577,139,1061,769
000000382542.jpg,toilet,94.58578824996948,1100,770,1057,650
000000391914.jpg,toilet,97.24676012992859,1529,1288,1060,574
000000401735.jpg,bottle,75.88335871696472,1079,1033,680,564
000000414894.jpg,toilet,85.94492077827454,795,647,873,647
000000433019.jpg,toilet,96.38715386390686,1270,1082,853,546
000000449950.jpg,sink,97.55852222442627,930,510,948,767
000000449950.jpg,toilet,61.28888130187988,1514,1219,1081,704
000000461650.jpg,toilet,87.67802119255066,1074,630,1086,872
000000471202.jpg,vase,65.67797064781189,722,526,642,310
000000471202.jpg,vase,84.5266580581665,821,709,641,457
000000471202.jpg,toilet,89.40645456314087,1426,1188,1065,787
000000471202.jpg,bottle,68.1936502456665,1347,1316,249,181
000000471202.jpg,bottle,67.69988536834717,1383,1351,243,179
000000471202.jpg,bottle,70.78849673271179,1305,1271,255,184
000000471202.jpg,bottle,79.99817132949829,1027,1000,296,247
000000471202.jpg,bottle,85.00824570655823,1054,1030,290,245
000000471202.jpg,bottle,61.599332094192505,1382,1347,448,380
000000471202.jpg,bottle,73.1335997581482,999,975,459,405
000000471202.jpg,bottle,67.37856864929199,1030,1006,457,404
000000513103.jpg,pottedplant,73.5971748828888,1133,884,236,33
000000521359.jpg,toilet,83.15811157226562,1288,734,1101,780
000000521359.jpg,bottle,84.45467352867126,1348,1259,223,48
000000543961.jpg,toilet,98.96209836006165,547,84,1054,870
000000577107.jpg,sink,98.03218245506287,1643,1294,878,687
000000577107.jpg,sink,70.0435996055603,1559,1308,646,488
000000577107.jpg,toilet,99.60371255874634,622,340,767,479
