name,object_info,actr_data,actr_data_processed
000000000164.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['chair', 97.99032211303712, 673, 1006, 51832, 3.1043139165074893], ['bottle', 83.80216956138611, 974, 466, 969, 2.7372721573032694], ['bottle', 82.84648656845094, 1005, 465, 864, 2.660659448175656], ['microwave', 76.54908895492555, 1032, 552, 7980, 2.8855527842583912], ['bottle', 64.78356122970581, 326, 635, 4446, 2.749303028430349]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1234]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1734]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 974, screen_y= 466, value= None), value= bottle) [0.5251]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1005, screen_y= 465, value= None), value= bottle) [0.7629]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1032, screen_y= 552, value= None), value= microwave) [1.0572]', '_visuallocation(color= None, screen_x= 673, screen_y= 1006, value= None) [1.1072]']","[[840, 525, 0.1234], [840, 525, 0.1734], [974, 466, 0.5251], [1005, 465, 0.7629], [1032, 552, 1.0572], [673, 1006, 1.1072]]"
000000001771.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['bed', 99.87096190452576, 776, 803, 423936, 3.1214286081535536], ['chair', 99.57911372184752, 1423, 830, 87630, 3.1187956084266615]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1124]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1624]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 776, screen_y= 803, value= None), value= bed) [0.5236]', '_visuallocation(color= None, screen_x= 1423, screen_y= 830, value= None) [0.5736]']","[[840, 525, 0.1124], [840, 525, 0.1624], [776, 803, 0.5236], [1423, 830, 0.5736]]"
000000005649.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['bed', 99.9842882156372, 859, 749, 820057, 3.1224487398404777], ['chair', 97.64857292175293, 314, 489, 71920, 3.101166316271406], ['backpack', 75.10695457458495, 449, 615, 19610, 2.869409434673958]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1193]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1693]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 859, screen_y= 749, value= None), value= bed) [0.553]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 449, screen_y= 615, value= None), value= backpack) [1.1489]', '_visuallocation(color= None, screen_x= 314, screen_y= 489, value= None) [1.1989]']","[[840, 525, 0.1193], [840, 525, 0.1693], [859, 749, 0.553], [449, 615, 1.1489], [314, 489, 1.1989]]"
000000006608.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 76.21055245399475, 521, 458, 34680, 2.8817796265828353], ['laptop', 99.62111711502077, 1015, 498, 30816, 3.1191750754592764], ['keyboard', 99.4969606399536, 456, 653, 28800, 3.118052915583738], ['chair', 99.49731230735779, 1451, 799, 115104, 3.1180560962069643], ['laptop', 73.96121621131897, 1135, 486, 9126, 2.8564682046574426], ['bottle', 82.07520842552184, 1351, 486, 3440, 2.944683637046631], ['mouse', 85.68774461746216, 292, 661, 1092, 2.817185244374955]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1117]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1617]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1015, screen_y= 498, value= None), value= laptop) [0.513]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1135, screen_y= 486, value= None), value= laptop) [0.8731]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1351, screen_y= 486, value= None), value= bottle) [1.3301]', '_visuallocation(color= None, screen_x= 1451, screen_y= 799, value= None) [1.3801]']","[[840, 525, 0.1117], [840, 525, 0.1617], [1015, 498, 0.513], [1135, 486, 0.8731], [1351, 486, 1.3301], [1451, 799, 1.3801]]"
000000007220.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['diningtable', 99.97885227203369, 861, 587, 1402512, 3.122399836094223], ['bottle', 93.81520748138428, 723, 187, 55047, 3.06507526034283], ['chair', 94.51417922973631, 1460, 269, 87696, 3.071762927104362], ['bottle', 99.69988465309143, 966, 289, 67137, 3.119886205564067], ['cup', 98.65307211875916, 1093, 304, 21204, 3.1103851688706734], ['bottle', 93.2650089263916, 758, 376, 27404, 3.059777764941483], ['fork', 81.49428963661194, 432, 449, 20480, 2.9396552691788402], ['knife', 72.78672456741333, 1392, 669, 27636, 2.843102823441618], ['cup', 83.6881458759308, 671, 743, 46550, 2.9629961510317067]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1105]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1605]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 861, screen_y= 587, value= None), value= diningtable) [0.4624]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 758, screen_y= 376, value= None), value= bottle) [0.7502]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 723, screen_y= 187, value= None), value= bottle) [1.1521]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 966, screen_y= 289, value= None), value= bottle) [1.5376]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1093, screen_y= 304, value= None), value= cup) [1.9426]', '_visuallocation(color= None, screen_x= 1460, screen_y= 269, value= None) [1.9926]']","[[840, 525, 0.1105], [840, 525, 0.1605], [861, 587, 0.4624], [758, 376, 0.7502], [723, 187, 1.1521], [966, 289, 1.5376], [1093, 304, 1.9426], [1460, 269, 1.9926]]"
000000008676.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['bed', 93.50674748420715, 640, 727, 734290, 3.062108907087469], ['chair', 69.84705924987793, 1580, 645, 24354, 2.8092198129991823]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1244]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1744]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 640, screen_y= 727, value= None), value= bed) [0.5637]', '_visuallocation(color= None, screen_x= 1580, screen_y= 645, value= None) [0.6137]']","[[840, 525, 0.1244], [840, 525, 0.1744], [640, 727, 0.5637], [1580, 645, 0.6137]]"
000000009119.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['sofa', 96.39902710914612, 1229, 840, 402624, 3.089559817512455], ['chair', 96.25064730644226, 683, 869, 96940, 3.0881713961897685], ['tvmonitor', 72.64439463615417, 713, 629, 9916, 2.8414759227333164], ['laptop', 81.49177432060243, 713, 633, 11088, 2.939628163559606]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1165]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1665]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 713, screen_y= 629, value= None), value= tvmonitor) [0.5244]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 713, screen_y= 633, value= None), value= laptop) [0.7544]', '_visuallocation(color= None, screen_x= 683, screen_y= 869, value= None) [0.8044]']","[[840, 525, 0.1165], [840, 525, 0.1665], [713, 629, 0.5244], [713, 633, 0.7544], [683, 869, 0.8044]]"
000000017182.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['book', 78.07946801185608, 877, 676, 19305, 2.9025108862354108], ['chair', 74.26131963729857, 603, 685, 24462, 2.8598679597836463]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1141]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1641]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 877, screen_y= 676, value= None), value= book) [0.5138]', '_visuallocation(color= None, screen_x= 603, screen_y= 685, value= None) [0.5638]']","[[840, 525, 0.1141], [840, 525, 0.1641], [877, 676, 0.5138], [603, 685, 0.5638]]"
000000020481.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['laptop', 99.22125339508057, 833, 468, 553664, 3.115555536636791], ['chair', 97.69253134727478, 1520, 278, 100056, 3.101571830202121], ['cup', 67.57868528366089, 1547, 558, 24150, 2.782679714285882], ['mouse', 97.7044403553009, 1301, 796, 31688, 3.101681657328604]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1184]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1684]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 833, screen_y= 468, value= None), value= laptop) [0.4569]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1301, screen_y= 796, value= None), value= mouse) [0.9506]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1547, screen_y= 558, value= None), value= cup) [1.5745]', '_visuallocation(color= None, screen_x= 1520, screen_y= 278, value= None) [1.6245]']","[[840, 525, 0.1184], [840, 525, 0.1684], [833, 468, 0.4569], [1301, 796, 0.9506], [1547, 558, 1.5745], [1520, 278, 1.6245]]"
000000021452.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['motorbike', 98.79347085952759, 1009, 209, 136496, 3.111665748260778], ['motorbike', 66.18552207946777, 764, 651, 1267683, 2.766220707597731], ['chair', 99.52391386032104, 1525, 235, 69008, 3.118296655935982]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1168]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1668]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 764, screen_y= 651, value= None), value= motorbike) [0.5767]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1009, screen_y= 209, value= None), value= motorbike) [1.0224]', '_visuallocation(color= None, screen_x= 1525, screen_y= 235, value= None) [1.0724]']","[[840, 525, 0.1168], [840, 525, 0.1668], [764, 651, 0.5767], [1009, 209, 1.0224], [1525, 235, 1.0724]]"
