name,object_info,actr_data,actr_data_processed
000000000194.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['pizza', 98.7065315246582, 866, 600, 1371756, 3.1461054765359635]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1138]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1638]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 866, screen_y= 600, value= None), value= pizza) [0.4602]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 866, screen_y= 600, value= None), value= pizza) [0.4602]']","[[840, 525, 0.1138], [840, 525, 0.1638], [866, 600, 0.4602], [866, 600, 0.4602]]"
000000003192.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['fork', 72.76092767715456, 1201, 246, 106720, 2.8780405943848306], ['diningtable', 97.2269058227539, 825, 516, 1281111, 3.1324992666009135], ['pizza', 96.27387523651123, 813, 593, 1158664, 3.1236213609927175], ['cup', 94.74495053291321, 240, 203, 62807, 3.109192974167544]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1123]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1623]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 825, screen_y= 516, value= None), value= diningtable) [0.4154]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 813, screen_y= 593, value= None), value= pizza) [0.6095]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1201, screen_y= 246, value= None), value= fork) [1.1041]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 240, screen_y= 203, value= None), value= cup) [1.5852]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 240, screen_y= 203, value= None), value= cup) [1.5852]']","[[840, 525, 0.1123], [840, 525, 0.1623], [825, 516, 0.4154], [813, 593, 0.6095], [1201, 246, 1.1041], [240, 203, 1.5852], [240, 203, 1.5852]]"
000000007944.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['cup', 93.78939867019652, 1457, 282, 127098, 3.1000598923915534], ['diningtable', 73.17384481430055, 862, 595, 1280344, 2.8827519743701018], ['orange', 84.97552275657655, 702, 587, 80370, 3.011728508174563], ['knife', 97.49898314476013, 1219, 672, 81614, 3.135017406639894], ['knife', 96.54133319854736, 1341, 722, 101525, 3.1261218514578397], ['spoon', 72.99061417579652, 1344, 747, 101924, 2.880662836581367]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.111]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.161]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 862, screen_y= 595, value= None), value= diningtable) [0.4632]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 702, screen_y= 587, value= None), value= orange) [0.8578]', '_visuallocation(color= None, screen_x= 1219, screen_y= 672, value= None) [0.9078]']","[[840, 525, 0.111], [840, 525, 0.161], [862, 595, 0.4632], [702, 587, 0.8578], [1219, 672, 0.9078]]"
000000020418.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['knife', 75.4414916038513, 1360, 454, 94317, 2.908401606493599], ['fork', 92.46453046798706, 295, 369, 84384, 3.0872508391858746]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1136]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1636]', '_visuallocation(color= None, screen_x= 1360, screen_y= 454, value= None) [0.2136]']","[[840, 525, 0.1136], [840, 525, 0.1636], [1360, 454, 0.2136]]"
000000023840.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['banana', 72.94547557830809, 1259, 779, 572272, 2.8801478072579894], ['knife', 80.51226139068605, 1525, 473, 100497, 2.9643056214102863]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1134]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1634]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1259, screen_y= 779, value= None), value= banana) [0.6997]', '_visuallocation(color= None, screen_x= 1525, screen_y= 473, value= None) [0.7497]']","[[840, 525, 0.1134], [840, 525, 0.1634], [1259, 779, 0.6997], [1525, 473, 0.7497]]"
000000024231.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['diningtable', 93.78297328948976, 855, 603, 1289457, 3.0999981795373936], ['fork', 99.39253926277159, 323, 529, 78771, 3.152340417790149], ['knife', 78.86149883270264, 1453, 568, 86112, 2.9463350352086604], ['knife', 98.85528087615968, 1331, 598, 94760, 3.1474613741087345], ['spoon', 84.7833812236786, 1457, 666, 88908, 3.0097230174840304]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1273]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1773]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 855, screen_y= 603, value= None), value= diningtable) [0.4979]', '_visuallocation(color= None, screen_x= 1331, screen_y= 598, value= None) [0.5479]']","[[840, 525, 0.1273], [840, 525, 0.1773], [855, 603, 0.4979], [1331, 598, 0.5479]]"
000000031286.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['diningtable', 93.8614547252655, 837, 587, 1289484, 3.100751684299944], ['cup', 79.4413387775421, 315, 74, 23180, 2.9526730671776638], ['knife', 97.27615118026732, 1471, 597, 92184, 3.1329555840572425], ['broccoli', 98.358553647995, 1149, 664, 54227, 3.1429250035609524]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.12]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.17]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 837, screen_y= 587, value= None), value= diningtable) [0.438]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1149, screen_y= 664, value= None), value= broccoli) [0.9472]', '_visuallocation(color= None, screen_x= 1471, screen_y= 597, value= None) [0.9972]']","[[840, 525, 0.12], [840, 525, 0.17], [837, 587, 0.438], [1149, 664, 0.9472], [1471, 597, 0.9972]]"
000000035407.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['cup', 96.80731892585754, 374, 266, 215650, 3.128601617446394], ['sandwich', 99.76351261138916, 972, 501, 506215, 3.155692676796674], ['diningtable', 95.8003580570221, 864, 583, 1132728, 3.1191772158839624], ['knife', 69.13830041885376, 1514, 389, 23375, 2.8361953423295923]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1092]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1592]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 864, screen_y= 583, value= None), value= diningtable) [0.449]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 972, screen_y= 501, value= None), value= sandwich) [0.7545]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 374, screen_y= 266, value= None), value= cup) [1.3471]', '_visuallocation(color= None, screen_x= 1514, screen_y= 389, value= None) [1.3971]']","[[840, 525, 0.1092], [840, 525, 0.1592], [864, 583, 0.449], [972, 501, 0.7545], [374, 266, 1.3471], [1514, 389, 1.3971]]"
000000043375.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['knife', 96.14249467849731, 677, 302, 179220, 3.1223905033261543], ['apple', 99.13737773895264, 1061, 321, 77805, 3.1500267640473916]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1185]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1685]', '_visuallocation(color= None, screen_x= 677, screen_y= 302, value= None) [0.2185]']","[[840, 525, 0.1185], [840, 525, 0.1685], [677, 302, 0.2185]]"
000000043388.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['carrot', 75.11139512062074, 756, 487, 287196, 2.9046918694311272], ['carrot', 74.77380633354188, 1005, 352, 34196, 2.900889361646576], ['knife', 90.55157899856569, 1585, 645, 126531, 3.068459267744725]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1186]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1686]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 756, screen_y= 487, value= None), value= carrot) [0.4711]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1005, screen_y= 352, value= None), value= carrot) [0.8256]', '_visuallocation(color= None, screen_x= 1585, screen_y= 645, value= None) [0.8756]']","[[840, 525, 0.1186], [840, 525, 0.1686], [756, 487, 0.4711], [1005, 352, 0.8256], [1585, 645, 0.8756]]"
