000000002024.jpg,"[['sink', 82.05831050872803, 1231, 882, 817, 695]]"
000000002388.jpg,"[['toilet', 98.6720323562622, 1032, 596, 1043, 138], ['sink', 67.6919460296631, 1482, 1205, 328, 188]]"
000000006178.jpg,"[['sink', 93.59657168388368, 738, 491, 773, 675], ['toilet', 99.14478063583374, 993, 742, 975, 623]]"
000000007214.jpg,"[['toilet', 94.68956589698792, 1249, 883, 1031, 784], ['book', 94.1497802734375, 912, 700, 827, 720], ['book', 68.16778182983397, 1129, 921, 828, 731], ['bottle', 66.70641303062439, 310, 235, 857, 704], ['sink', 95.58789134025574, 716, 352, 851, 743]]"
000000010800.jpg,"[['sink', 77.08822488784791, 750, 298, 769, 659], ['toilet', 92.98831224441528, 1090, 968, 978, 755]]"
000000015156.jpg,"[['bowl', 95.66733241081238, 947, 637, 444, 241], ['bottle', 94.9685275554657, 482, 310, 452, 152], ['bottle', 92.8346872329712, 747, 637, 569, 365], ['cup', 70.2837109565735, 883, 763, 608, 430], ['sink', 88.8026237487793, 1631, 1451, 945, 768]]"
000000019637.jpg,"[['chair', 72.5667953491211, 678, 547, 619, 479], ['oven', 99.24201965332031, 1046, 835, 825, 536], ['refrigerator', 98.08471798896791, 264, 28, 1032, 370], ['sink', 90.57594537734984, 1335, 1099, 816, 673], ['cup', 75.63390135765077, 451, 422, 319, 276], ['knife', 74.5355546474457, 1083, 1072, 547, 518]]"
000000024507.jpg,"[['sink', 62.08191514015198, 1063, 778, 833, 684], ['bottle', 62.8137469291687, 679, 636, 562, 456]]"
000000027982.jpg,"[['toilet', 99.39115643501282, 521, 211, 1012, 330], ['sink', 76.80417895317079, 1520, 1220, 504, 362]]"
000000028682.jpg,"[['microwave', 99.84134435653688, 919, 316, 364, 34], ['sink', 96.5961217880249, 1286, 808, 830, 674], ['oven', 94.94104981422424, 799, 355, 1074, 721]]"
000000030518.jpg,"[['sink', 73.73089790344237, 776, 452, 824, 691]]"
000000034164.jpg,"[['pottedplant', 99.00259971618652, 1265, 997, 589, 299]]"
000000035526.jpg,"[['sink', 70.45242190361024, 550, 277, 716, 636]]"
000000036605.jpg,"[['sink', 86.13412976264955, 612, 178, 811, 650], ['toilet', 88.04574012756348, 1440, 979, 1111, 762]]"
000000037509.jpg,"[['sink', 88.60854506492615, 529, 260, 708, 568]]"
000000041489.jpg,"[['sink', 73.37871789932252, 1471, 960, 373, 167], ['toilet', 97.56433367729187, 998, 507, 1084, 458]]"
000000043340.jpg,"[['sink', 64.90301489830017, 585, 219, 613, 544]]"
000000044039.jpg,"[['sink', 95.53764462471008, 1542, 1142, 791, 535], ['bottle', 91.88014268875122, 1345, 1283, 530, 364], ['toilet', 98.53248596191406, 351, 145, 1049, 711]]"
000000045195.jpg,"[['diningtable', 91.10634326934814, 595, 104, 1048, 619], ['microwave', 98.45860600471495, 807, 625, 385, 281], ['sink', 95.39551734924316, 1373, 1032, 649, 578], ['chair', 72.42684960365295, 618, 466, 935, 590], ['refrigerator', 87.6277506351471, 1005, 820, 940, 622], ['chair', 95.70198059082031, 603, 344, 979, 612], ['chair', 97.80946969985962, 308, 40, 1047, 687]]"
000000047905.jpg,"[['sink', 90.26851654052734, 1362, 1190, 759, 644], ['toilet', 97.20361232757568, 795, 597, 871, 563], ['toilet', 98.7983226776123, 697, 494, 943, 635], ['toilet', 94.41892504692078, 559, 298, 1056, 700]]"
000000049190.jpg,"[['sink', 79.20948266983031, 740, 73, 1063, 811], ['toilet', 69.65624690055847, 1065, 804, 1065, 873]]"
000000053569.jpg,"[['refrigerator', 99.81244206428528, 1137, 852, 1029, 451], ['sink', 96.64382338523865, 856, 461, 853, 743]]"
000000055627.jpg,"[['toilet', 83.94213914871216, 641, 276, 1065, 601], ['sink', 87.98739910125731, 1425, 1071, 804, 661], ['cup', 92.453134059906, 1065, 1016, 634, 566], ['cup', 95.1199233531952, 1130, 1074, 638, 568]]"
000000058029.jpg,"[['toilet', 83.18278789520264, 790, 354, 1072, 786]]"
000000058102.jpg,"[['sink', 91.44695997238159, 1372, 881, 924, 730], ['microwave', 99.63204860687256, 817, 645, 445, 341], ['oven', 99.45235252380371, 587, 268, 915, 510], ['clock', 93.42604279518127, 1377, 1302, 211, 121], ['tvmonitor', 67.04643964767456, 1542, 1465, 524, 458]]"
000000059335.jpg,"[['sink', 90.74794054031372, 1642, 1310, 1031, 828], ['toilet', 99.685537815094, 1022, 741, 936, 592]]"
000000063661.jpg,"[['oven', 92.99407005310059, 1541, 1137, 895, 431], ['sink', 64.16974067687988, 889, 541, 420, 330]]"
000000069293.jpg,"[['toilet', 91.48707389831543, 1067, 526, 966, 94], ['bottle', 82.18421339988707, 788, 736, 113, 11], ['bottle', 66.4386212825775, 848, 780, 93, 17], ['bottle', 61.49131655693054, 914, 853, 109, 20], ['bottle', 69.18103098869325, 986, 928, 153, 7], ['bottle', 65.85544943809509, 1037, 983, 163, 29]]"
000000070346.jpg,"[['sink', 98.43575954437256, 719, 347, 1009, 772], ['cup', 86.83552742004395, 442, 382, 564, 510], ['cup', 80.7114839553833, 498, 452, 562, 514], ['cup', 93.69004964828493, 550, 508, 560, 511]]"
000000071023.jpg,"[['microwave', 89.36648368835449, 927, 713, 308, 153], ['bottle', 60.44924259185791, 1022, 949, 514, 350], ['sink', 94.475257396698, 1280, 1084, 651, 546], ['pottedplant', 83.97046327590942, 446, 235, 835, 598]]"
000000071769.jpg,"[['pottedplant', 86.44636273384094, 424, 263, 441, 267], ['sink', 99.35410618782043, 489, 129, 821, 526], ['toilet', 99.09568428993224, 979, 720, 1010, 466]]"
000000078059.jpg,"[['sink', 80.99656105041505, 1083, 817, 796, 668], ['bottle', 87.40203976631166, 1192, 1159, 577, 477], ['bottle', 80.21173477172852, 1233, 1201, 577, 475]]"
000000078546.jpg,"[['sink', 92.09361672401428, 1425, 808, 882, 696], ['bottle', 92.56247878074646, 761, 646, 764, 538]]"
000000078610.jpg,"[['sink', 71.99695110321045, 1329, 1084, 636, 519]]"
000000083102.jpg,"[['sink', 90.86852073669434, 755, 38, 616, 269]]"
000000085632.jpg,"[['toilet', 75.57488083839418, 904, 625, 1057, 645]]"
