name,object_info,actr_data,actr_data_processed
000000001455.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['bottle', 99.1882622241974, 995, 198, 28188, 3.133613570887046]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1121]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1621]', '_visuallocation(color= None, screen_x= 995, screen_y= 198, value= None) [0.2121]']","[[840, 525, 0.1121], [840, 525, 0.1621], [995, 198, 0.2121]]"
000000009527.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['laptop', 99.87343549728394, 927, 596, 173052, 3.139808263728445], ['bottle', 96.95888757705687, 320, 436, 18468, 3.113136475100109], ['cup', 67.47700572013855, 1223, 541, 13794, 2.799839806763273], ['cup', 96.900475025177, 404, 536, 11919, 3.112593315372996], ['bowl', 93.57607364654541, 384, 744, 34069, 3.081133769680319], ['remote', 79.69582676887512, 237, 778, 16113, 2.9385709213013675], ['mouse', 99.68901872634888, 1176, 690, 7800, 3.138142353154855]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1162]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1662]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 927, screen_y= 596, value= None), value= laptop) [0.5068]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1176, screen_y= 690, value= None), value= mouse) [0.9302]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1223, screen_y= 541, value= None), value= cup) [1.2474]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 404, screen_y= 536, value= None), value= cup) [1.579]', '_visuallocation(color= None, screen_x= 320, screen_y= 436, value= None) [1.629]']","[[840, 525, 0.1162], [840, 525, 0.1662], [927, 596, 0.5068], [1176, 690, 0.9302], [1223, 541, 1.2474], [404, 536, 1.579], [320, 436, 1.629]]"
000000018658.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 99.24421310424805, 905, 516, 245196, 3.134121170374163], ['tvmonitor', 97.62439727783205, 1399, 538, 227328, 3.119300591585185], ['pottedplant', 92.82488226890564, 279, 173, 55255, 3.0738764244194243], ['bottle', 96.88236117362976, 241, 858, 47060, 3.1124248762342366]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1178]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1678]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 905, screen_y= 516, value= None), value= tvmonitor) [0.5509]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1399, screen_y= 538, value= None), value= tvmonitor) [1.014]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 279, screen_y= 173, value= None), value= pottedplant) [1.5426]', '_visuallocation(color= None, screen_x= 241, screen_y= 858, value= None) [1.5926]']","[[840, 525, 0.1178], [840, 525, 0.1678], [905, 516, 0.5509], [1399, 538, 1.014], [279, 173, 1.5426], [241, 858, 1.5926]]"
000000019544.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 98.55391383171082, 880, 413, 112970, 3.1278369455446926], ['laptop', 98.98979663848877, 1388, 607, 176204, 3.131810545020333], ['chair', 97.70631790161131, 715, 972, 272272, 3.120056346525314], ['laptop', 99.77403283119202, 546, 434, 101592, 3.1389124443546255], ['bottle', 88.54581117630005, 333, 510, 15744, 3.0315089424238297], ['cup', 61.7554783821106, 602, 580, 11613, 2.731513321941192], ['keyboard', 94.73657608032228, 842, 652, 52216, 3.0922382187724504], ['remote', 84.84729528427123, 322, 638, 5415, 2.993455166860528], ['mouse', 99.20946955680849, 1173, 695, 3904, 3.133251233850338]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1135]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1635]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 880, screen_y= 413, value= None), value= tvmonitor) [0.6332]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 842, screen_y= 652, value= None), value= keyboard) [1.0935]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 602, screen_y= 580, value= None), value= cup) [1.5058]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 546, screen_y= 434, value= None), value= laptop) [1.8303]', '_visuallocation(color= None, screen_x= 333, screen_y= 510, value= None) [1.8803]']","[[840, 525, 0.1135], [840, 525, 0.1635], [880, 413, 0.6332], [842, 652, 1.0935], [602, 580, 1.5058], [546, 434, 1.8303], [333, 510, 1.8803]]"
000000021190.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 99.53977465629578, 848, 599, 240957, 3.136797428248251], ['keyboard', 98.1977641582489, 835, 955, 108398, 3.1245762691617247], ['bottle', 99.71867799758913, 1577, 911, 32130, 3.138413160367931], ['remote', 92.17821955680849, 1277, 791, 10206, 3.067585200812209], ['mouse', 81.23159408569336, 1217, 910, 5035, 2.955088036134827]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1127]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1627]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 848, screen_y= 599, value= None), value= tvmonitor) [0.5947]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 835, screen_y= 955, value= None), value= keyboard) [1.1173]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1217, screen_y= 910, value= None), value= mouse) [1.4061]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1277, screen_y= 791, value= None), value= remote) [1.7533]', '_visuallocation(color= None, screen_x= 1577, screen_y= 911, value= None) [1.8033]']","[[840, 525, 0.1127], [840, 525, 0.1627], [848, 599, 0.5947], [835, 955, 1.1173], [1217, 910, 1.4061], [1277, 791, 1.7533], [1577, 911, 1.8033]]"
000000023906.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['diningtable', 99.59462285041808, 876, 613, 1235331, 3.1372931167390203], ['wine glass', 98.238867521286, 1443, 333, 122720, 3.124953224484769]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1107]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1607]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 876, screen_y= 613, value= None), value= diningtable) [0.4145]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1443, screen_y= 333, value= None), value= wine glass) [0.963]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1443, screen_y= 333, value= None), value= wine glass) [0.963]']","[[840, 525, 0.1107], [840, 525, 0.1607], [876, 613, 0.4145], [1443, 333, 0.963], [1443, 333, 0.963]]"
000000024823.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['refrigerator', 99.04040694236755, 1183, 591, 366206, 3.132270701332637], ['bottle', 76.60089135169983, 609, 404, 24024, 2.9044897114765136], ['sink', 92.90286898612976, 865, 534, 47400, 3.0746323928813166]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1101]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1601]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 865, screen_y= 534, value= None), value= sink) [0.3241]', '_visuallocation(color= None, screen_x= 609, screen_y= 404, value= None) [0.3741]']","[[840, 525, 0.1101], [840, 525, 0.1601], [865, 534, 0.3241], [609, 404, 0.3741]]"
000000026454.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['bottle', 68.04391741752626, 583, 590, 51255, 2.806507011633013]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1078]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1578]', '_visuallocation(color= None, screen_x= 583, screen_y= 590, value= None) [0.2078]']","[[840, 525, 0.1078], [840, 525, 0.1578], [583, 590, 0.2078]]"
000000026564.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 99.91258382797241, 900, 467, 126060, 3.1401608004720596], ['laptop', 99.81967210769652, 1344, 712, 103341, 3.139323868371684], ['book', 64.70366716384889, 322, 602, 16940, 2.7669463754408787], ['book', 81.29191994667053, 396, 603, 15642, 2.9558386562822228], ['book', 78.27692627906801, 464, 598, 15549, 2.9230422967250678], ['book', 96.347975730896, 507, 596, 22161, 3.1074397378218817], ['book', 79.34566140174866, 282, 620, 13266, 2.9347540465005006], ['keyboard', 93.70393753051758, 862, 808, 45760, 3.0823636520263515], ['book', 69.9288845062256, 342, 618, 5800, 2.8284922934925745], ['book', 63.6402428150177, 440, 615, 5841, 2.7541838166402104], ['mouse', 93.12872886657715, 1130, 766, 3510, 3.075759135280425], ['mouse', 96.84152007102966, 1186, 901, 10788, 3.112044728766015]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1082]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1582]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 900, screen_y= 467, value= None), value= tvmonitor) [0.4464]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 862, screen_y= 808, value= None), value= keyboard) [0.8907]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1130, screen_y= 766, value= None), value= mouse) [1.3236]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1186, screen_y= 901, value= None), value= mouse) [1.7341]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1344, screen_y= 712, value= None), value= laptop) [2.1142]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 507, screen_y= 596, value= None), value= book) [2.5787]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 464, screen_y= 598, value= None), value= book) [2.7832]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 440, screen_y= 615, value= None), value= book) [3.0706]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 396, screen_y= 603, value= None), value= book) [3.3306]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 342, screen_y= 618, value= None), value= book) [3.7336]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 322, screen_y= 602, value= None), value= book) [3.9449]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 282, screen_y= 620, value= None), value= book) [4.2053]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 282, screen_y= 620, value= None), value= book) [4.2053]']","[[840, 525, 0.1082], [840, 525, 0.1582], [900, 467, 0.4464], [862, 808, 0.8907], [1130, 766, 1.3236], [1186, 901, 1.7341], [1344, 712, 2.1142], [507, 596, 2.5787], [464, 598, 2.7832], [440, 615, 3.0706], [396, 603, 3.3306], [342, 618, 3.7336], [322, 602, 3.9449], [282, 620, 4.2053], [282, 620, 4.2053]]"
000000030947.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 99.71402883529665, 1295, 405, 146289, 3.1383712124874212], ['keyboard', 99.76725578308105, 1183, 710, 123826, 3.138851333738465], ['book', 62.119358777999885, 346, 719, 62988, 2.735910729631478], ['book', 69.71905827522278, 221, 471, 19890, 2.8260884405519824], ['book', 64.74870443344115, 255, 470, 18825, 2.7674840767832656], ['book', 77.00517177581787, 328, 466, 18574, 2.9089852779303595], ['book', 70.65672278404236, 394, 468, 18500, 2.8369688190977773], ['bottle', 85.94664335250854, 1530, 589, 16038, 3.0049387751908516], ['mouse', 88.24626207351685, 1510, 735, 12827, 3.0284785158995553], ['remote', 78.94554734230043, 528, 823, 14628, 2.9303803510058057]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1129]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1629]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1183, screen_y= 710, value= None), value= keyboard) [0.6485]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1295, screen_y= 405, value= None), value= tvmonitor) [1.0445]', '_visuallocation(color= None, screen_x= 1530, screen_y= 589, value= None) [1.0945]']","[[840, 525, 0.1129], [840, 525, 0.1629], [1183, 710, 0.6485], [1295, 405, 1.0445], [1530, 589, 1.0945]]"
