name,object_info,actr_data,actr_data_processed
000000000939.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['sink', 81.4525306224823, 670, 1045, 106860, 2.960423117288107], ['tvmonitor', 98.20526838302612, 1368, 270, 74692, 3.127503890844516], ['sink', 87.18771934509277, 1111, 870, 39130, 3.020561970307386]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1094]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1594]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1111, screen_y= 870, value= None), value= sink) [0.6225]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 670, screen_y= 1045, value= None), value= sink) [1.1484]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1368, screen_y= 270, value= None), value= tvmonitor) [1.4619]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1368, screen_y= 270, value= None), value= tvmonitor) [1.4619]']","[[840, 525, 0.1094], [840, 525, 0.1594], [1111, 870, 0.6225], [670, 1045, 1.1484], [1368, 270, 1.4619], [1368, 270, 1.4619]]"
000000002347.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['chair', 98.11287522315979, 441, 745, 255021, 3.126656020953408], ['sofa', 91.81575179100037, 1261, 903, 321222, 3.0669004860859403], ['tvmonitor', 99.90025162696838, 1347, 513, 50244, 3.1429085521590476]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1227]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1727]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 441, screen_y= 745, value= None), value= chair) [0.6594]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1261, screen_y= 903, value= None), value= sofa) [1.2949]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1347, screen_y= 513, value= None), value= tvmonitor) [1.7395]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1347, screen_y= 513, value= None), value= tvmonitor) [1.7395]']","[[840, 525, 0.1227], [840, 525, 0.1727], [441, 745, 0.6594], [1261, 903, 1.2949], [1347, 513, 1.7395], [1347, 513, 1.7395]]"
000000003877.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 99.82695579528809, 1432, 402, 81096, 3.142248298106936], ['book', 66.17883443832396, 399, 617, 20227, 2.787357583447759], ['chair', 72.60168194770812, 1557, 884, 55413, 2.8622040088309433], ['chair', 99.53314065933228, 931, 919, 91020, 3.13959624218801], ['book', 72.63647317886354, 239, 779, 4785, 2.8624562837077048], ['book', 74.64923858642578, 275, 781, 4416, 2.885216977596232], ['book', 65.63032865524292, 301, 780, 3810, 2.78020029807893]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1162]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1662]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 931, screen_y= 919, value= None), value= chair) [0.52]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 399, screen_y= 617, value= None), value= book) [1.0177]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 301, screen_y= 780, value= None), value= book) [1.333]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 275, screen_y= 781, value= None), value= book) [1.6957]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 239, screen_y= 779, value= None), value= book) [1.9976]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1432, screen_y= 402, value= None), value= tvmonitor) [2.4411]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1557, screen_y= 884, value= None), value= chair) [2.897]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1557, screen_y= 884, value= None), value= chair) [2.897]']","[[840, 525, 0.1162], [840, 525, 0.1662], [931, 919, 0.52], [399, 617, 1.0177], [301, 780, 1.333], [275, 781, 1.6957], [239, 779, 1.9976], [1432, 402, 2.4411], [1557, 884, 2.897], [1557, 884, 2.897]]"
000000004761.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['pottedplant', 99.0675151348114, 431, 491, 84280, 3.135375857386279], ['chair', 99.53019618988036, 1397, 797, 278924, 3.1395696212865447], ['tvmonitor', 99.40049052238464, 735, 308, 72280, 3.1383961018654607], ['book', 91.79672002792358, 559, 627, 25300, 3.0667140703165456], ['book', 64.49326872825623, 659, 710, 19780, 2.7672917289901022], ['mouse', 79.75866794586182, 907, 493, 1952, 2.9209956858589554]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1106]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1606]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 907, screen_y= 493, value= None), value= mouse) [0.4304]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 735, screen_y= 308, value= None), value= tvmonitor) [0.9074]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 431, screen_y= 491, value= None), value= pottedplant) [1.4572]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 559, screen_y= 627, value= None), value= book) [1.9226]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 659, screen_y= 710, value= None), value= book) [2.3191]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1397, screen_y= 797, value= None), value= chair) [2.783]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1397, screen_y= 797, value= None), value= chair) [2.783]']","[[840, 525, 0.1106], [840, 525, 0.1606], [907, 493, 0.4304], [735, 308, 0.9074], [431, 491, 1.4572], [559, 627, 1.9226], [659, 710, 2.3191], [1397, 797, 2.783], [1397, 797, 2.783]]"
000000006725.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['chair', 99.74239468574524, 758, 828, 381908, 3.141485903634453], ['tvmonitor', 94.81468200683594, 1253, 524, 91770, 3.095839679715733], ['laptop', 99.79758262634277, 958, 587, 60480, 3.141983552951257], ['keyboard', 98.81566762924194, 1047, 756, 25122, 3.1330841909542384], ['mouse', 86.90035343170166, 1199, 684, 2107, 3.0025570964072146], ['mouse', 80.70005774497986, 1428, 784, 4050, 2.9518791190909193]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1133]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1633]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 958, screen_y= 587, value= None), value= laptop) [0.5123]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1047, screen_y= 756, value= None), value= keyboard) [0.8876]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1199, screen_y= 684, value= None), value= mouse) [1.3235]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1253, screen_y= 524, value= None), value= tvmonitor) [1.8002]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1428, screen_y= 784, value= None), value= mouse) [2.2784]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 758, screen_y= 828, value= None), value= chair) [2.6335]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 758, screen_y= 828, value= None), value= chair) [2.6335]']","[[840, 525, 0.1133], [840, 525, 0.1633], [958, 587, 0.5123], [1047, 756, 0.8876], [1199, 684, 1.3235], [1253, 524, 1.8002], [1428, 784, 2.2784], [758, 828, 2.6335], [758, 828, 2.6335]]"
000000008064.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['diningtable', 72.26132750511171, 533, 1025, 126028, 2.858307468361966], ['chair', 93.71964931488036, 741, 1023, 81896, 3.0853734582967793], ['tvmonitor', 98.90124797821044, 610, 566, 23986, 3.13386362652987], ['chair', 68.06477308273314, 1218, 675, 16554, 2.8096106915856582], ['chair', 97.3971426486969, 1370, 683, 22977, 3.1200593923936317], ['chair', 92.78895258903505, 874, 837, 15939, 3.0763867282611157]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1071]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1571]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 610, screen_y= 566, value= None), value= tvmonitor) [0.5458]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 874, screen_y= 837, value= None), value= chair) [0.984]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 741, screen_y= 1023, value= None), value= chair) [1.36]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 533, screen_y= 1025, value= None), value= diningtable) [1.7112]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1218, screen_y= 675, value= None), value= chair) [2.1603]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1370, screen_y= 683, value= None), value= chair) [2.5155]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1370, screen_y= 683, value= None), value= chair) [2.5155]']","[[840, 525, 0.1071], [840, 525, 0.1571], [610, 566, 0.5458], [874, 837, 0.984], [741, 1023, 1.36], [533, 1025, 1.7112], [1218, 675, 2.1603], [1370, 683, 2.5155], [1370, 683, 2.5155]]"
000000012983.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['sofa', 98.13156127929688, 1256, 988, 297783, 3.1268275663878056], ['tvmonitor', 99.8544692993164, 599, 836, 75168, 3.1424962041782893], ['remote', 66.00950956344603, 852, 813, 689, 2.3474671043882416]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1263]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1763]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 852, screen_y= 813, value= None), value= remote) [0.6223]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 599, screen_y= 836, value= None), value= tvmonitor) [1.0981]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1256, screen_y= 988, value= None), value= sofa) [1.7861]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1256, screen_y= 988, value= None), value= sofa) [1.7861]']","[[840, 525, 0.1263], [840, 525, 0.1763], [852, 813, 0.6223], [599, 836, 1.0981], [1256, 988, 1.7861], [1256, 988, 1.7861]]"
000000019022.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 99.78588819503784, 1347, 629, 138648, 3.1418781253206483], ['refrigerator', 94.24586296081543, 599, 696, 48150, 3.090417481547047], ['chair', 77.84896492958069, 173, 858, 61984, 2.921185203837767], ['chair', 99.73268508911131, 342, 858, 83930, 3.141398317498275]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1163]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1663]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 599, screen_y= 696, value= None), value= refrigerator) [0.5638]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 342, screen_y= 858, value= None), value= chair) [1.0419]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 173, screen_y= 858, value= None), value= chair) [1.438]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1347, screen_y= 629, value= None), value= tvmonitor) [1.898]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1347, screen_y= 629, value= None), value= tvmonitor) [1.898]']","[[840, 525, 0.1163], [840, 525, 0.1663], [599, 696, 0.5638], [342, 858, 1.0419], [173, 858, 1.438], [1347, 629, 1.898], [1347, 629, 1.898]]"
000000025388.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['sofa', 97.61794805526732, 1105, 820, 195580, 3.122099855152611], ['tvmonitor', 98.65946769714355, 553, 709, 51728, 3.1316597094939143], ['vase', 92.72896647453308, 1068, 835, 7650, 3.075800892414801]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1128]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1628]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 553, screen_y= 709, value= None), value= tvmonitor) [0.6163]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1068, screen_y= 835, value= None), value= vase) [1.0858]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1105, screen_y= 820, value= None), value= sofa) [1.3835]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1105, screen_y= 820, value= None), value= sofa) [1.3835]']","[[840, 525, 0.1128], [840, 525, 0.1628], [553, 709, 0.6163], [1068, 835, 1.0858], [1105, 820, 1.3835], [1105, 820, 1.3835]]"
000000030947.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 99.71402883529665, 1321, 431, 146289, 3.1412300011391574], ['keyboard', 99.76725578308105, 1209, 736, 123826, 3.1417101223902013], ['book', 62.11938261985779, 372, 745, 62988, 2.738769806189366], ['book', 69.71907019615172, 247, 497, 19890, 2.8289473679036066], ['book', 64.74865078926085, 281, 496, 18825, 2.770342225043061], ['book', 77.00516581535341, 354, 492, 18574, 2.9118440003972603], ['book', 70.65667510032655, 420, 494, 18500, 2.839827055947617], ['bottle', 85.94664931297302, 1556, 615, 16038, 3.0077976254823957], ['mouse', 88.24630975723267, 1536, 761, 12827, 3.0313377876098118], ['remote', 78.94538640975951, 554, 849, 14628, 2.933237377832052]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1149]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1649]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 420, screen_y= 494, value= None), value= book) [0.4771]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 354, screen_y= 492, value= None), value= book) [0.8117]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 281, screen_y= 496, value= None), value= book) [1.1301]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 247, screen_y= 497, value= None), value= book) [1.3869]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 372, screen_y= 745, value= None), value= book) [1.8965]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 554, screen_y= 849, value= None), value= remote) [2.1338]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1209, screen_y= 736, value= None), value= keyboard) [2.6542]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1321, screen_y= 431, value= None), value= tvmonitor) [3.2607]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1556, screen_y= 615, value= None), value= bottle) [3.7146]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1536, screen_y= 761, value= None), value= mouse) [4.1585]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1536, screen_y= 761, value= None), value= mouse) [4.1585]']","[[840, 525, 0.1149], [840, 525, 0.1649], [420, 494, 0.4771], [354, 492, 0.8117], [281, 496, 1.1301], [247, 497, 1.3869], [372, 745, 1.8965], [554, 849, 2.1338], [1209, 736, 2.6542], [1321, 431, 3.2607], [1556, 615, 3.7146], [1536, 761, 4.1585], [1536, 761, 4.1585]]"
