name,object_info,actr_data,actr_data_processed
000000009069.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['keyboard', 63.45517635345459, 909, 499, 551820, 2.7327815433112783], ['mouse', 92.10329055786131, 406, 868, 223110, 3.047638823412154]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1174]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1674]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 909, screen_y= 499, value= None), value= keyboard) [0.5972]', '_visuallocation(color= None, screen_x= 406, screen_y= 868, value= None) [0.6472]']","[[840, 525, 0.1174], [840, 525, 0.1674], [909, 499, 0.5972], [406, 868, 0.6472]]"
000000011528.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['pottedplant', 97.33072519302368, 1124, 390, 389994, 3.0973708045039934], ['tvmonitor', 98.94087910652159, 561, 400, 535686, 3.1121504423579975], ['keyboard', 97.25287556648254, 886, 972, 218988, 3.0966497425962274], ['mouse', 99.95365738868713, 1418, 874, 26910, 3.121315414395324]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1131]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1631]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 561, screen_y= 400, value= None), value= tvmonitor) [0.6258]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1124, screen_y= 390, value= None), value= pottedplant) [1.0827]', '_visuallocation(color= None, screen_x= 1418, screen_y= 874, value= None) [1.1327]']","[[840, 525, 0.1131], [840, 525, 0.1631], [561, 400, 0.6258], [1124, 390, 1.0827], [1418, 874, 1.1327]]"
000000012463.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['keyboard', 97.21512794494629, 400, 882, 286160, 3.0962999003968914]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1075]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1575]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 400, screen_y= 882, value= None), value= keyboard) [0.5463]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 400, screen_y= 882, value= None), value= keyboard) [0.5463]']","[[840, 525, 0.1075], [840, 525, 0.1575], [400, 882, 0.5463], [400, 882, 0.5463]]"
000000013273.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 98.06485176086426, 921, 410, 545478, 3.1041411033475024], ['laptop', 99.94398951530457, 380, 734, 222360, 3.121228407241991], ['keyboard', 99.63974356651306, 968, 977, 188658, 3.1184855735788592], ['cell phone', 98.47657680511476, 1203, 736, 13446, 3.107914853821723], ['mouse', 99.9954104423523, 1533, 966, 30806, 3.1216910693603137]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1164]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1664]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 921, screen_y= 410, value= None), value= tvmonitor) [0.4863]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1203, screen_y= 736, value= None), value= cell phone) [0.911]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 968, screen_y= 977, value= None), value= keyboard) [1.2163]', '_visuallocation(color= None, screen_x= 1533, screen_y= 966, value= None) [1.2663]']","[[840, 525, 0.1164], [840, 525, 0.1664], [921, 410, 0.4863], [1203, 736, 0.911], [968, 977, 1.2163], [1533, 966, 1.2663]]"
000000017154.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['mouse', 99.0750014781952, 1031, 301, 183425, 3.113369997689143]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1192]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1692]', '_visuallocation(color= None, screen_x= 1031, screen_y= 301, value= None) [0.2192]']","[[840, 525, 0.1192], [840, 525, 0.1692], [1031, 301, 0.2192]]"
000000020481.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['laptop', 99.22125339508057, 844, 479, 553664, 3.1146978156548837], ['chair', 97.69254326820374, 1531, 289, 100056, 3.100714219164266], ['cup', 67.57873296737671, 1558, 569, 24150, 2.781822554628698], ['mouse', 97.704416513443, 1312, 807, 31688, 3.100823716486533]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1079]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1579]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 844, screen_y= 479, value= None), value= laptop) [0.478]', '_visuallocation(color= None, screen_x= 1312, screen_y= 807, value= None) [0.528]']","[[840, 525, 0.1079], [840, 525, 0.1579], [844, 479, 0.478], [1312, 807, 0.528]]"
000000029891.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 99.41823482513428, 1110, 590, 263396, 3.116482857869276], ['laptop', 99.75277781486513, 688, 800, 381095, 3.1195056700576935], ['mouse', 99.60780739784241, 1442, 980, 25375, 3.118197130764651], ['cup', 97.99596667289734, 269, 1007, 33231, 3.103508086724447]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.115]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.165]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1110, screen_y= 590, value= None), value= tvmonitor) [0.5917]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 688, screen_y= 800, value= None), value= laptop) [1.0785]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 269, screen_y= 1007, value= None), value= cup) [1.5866]', '_visuallocation(color= None, screen_x= 1442, screen_y= 980, value= None) [1.6366]']","[[840, 525, 0.115], [840, 525, 0.165], [1110, 590, 0.5917], [688, 800, 1.0785], [269, 1007, 1.5866], [1442, 980, 1.6366]]"
000000030944.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['cell phone', 80.05573749542236, 465, 400, 169059, 2.923268295271392], ['mouse', 88.77140283584595, 840, 903, 82836, 3.0145705485910668]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1141]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1641]', '_visuallocation(color= None, screen_x= 840, screen_y= 903, value= None) [0.2141]']","[[840, 525, 0.1141], [840, 525, 0.1641], [840, 903, 0.2141]]"
000000043227.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 99.41089153289795, 438, 306, 290904, 3.116416382063119], ['keyboard', 99.89438652992249, 663, 892, 456412, 3.120781853546372], ['mouse', 99.97019171714784, 1289, 751, 48764, 3.1214641955211957]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1152]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1652]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 663, screen_y= 892, value= None), value= keyboard) [0.6786]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 438, screen_y= 306, value= None), value= tvmonitor) [1.269]', '_visuallocation(color= None, screen_x= 1289, screen_y= 751, value= None) [1.319]']","[[840, 525, 0.1152], [840, 525, 0.1652], [663, 892, 0.6786], [438, 306, 1.269], [1289, 751, 1.319]]"
000000045406.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['keyboard', 99.6820867061615, 810, 542, 134125, 3.118867854722083], ['mouse', 97.87176847457886, 574, 765, 25498, 3.1023655897574214]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1152]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1652]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 810, screen_y= 542, value= None), value= keyboard) [0.4453]', '_visuallocation(color= None, screen_x= 574, screen_y= 765, value= None) [0.4953]']","[[840, 525, 0.1152], [840, 525, 0.1652], [810, 542, 0.4453], [574, 765, 0.4953]]"
