000000001347.jpg,"[['tvmonitor', 99.40209984779358, 1591, 1142, 984, 362], ['laptop', 99.84205961227416, 654, 197, 818, 523], ['keyboard', 99.18872117996216, 1264, 732, 936, 775], ['cup', 73.9304780960083, 819, 707, 740, 668], ['mouse', 98.9477038383484, 702, 610, 811, 748], ['mouse', 99.45064187049866, 1252, 1130, 958, 880]]"
000000004463.jpg,"[['bed', 99.98021125793457, 1574, 403, 969, 198], ['laptop', 98.53201508522034, 405, 131, 852, 600]]"
000000004488.jpg,"[['tvmonitor', 98.43200445175172, 930, 214, 470, 32], ['keyboard', 99.75734949111937, 1444, 331, 1071, 655], ['laptop', 99.1613507270813, 1542, 1262, 404, 175], ['cell phone', 64.46148157119751, 830, 611, 650, 552], ['mouse', 99.69615936279295, 1541, 1397, 759, 649]]"
000000004694.jpg,"[['book', 72.355055809021, 1104, 101, 936, 2], ['book', 60.31585931777954, 418, 296, 133, 7], ['tvmonitor', 96.01931571960449, 1410, 1128, 343, 80], ['book', 62.20468878746033, 1461, 1367, 494, 346], ['laptop', 99.0410089492798, 1381, 1147, 675, 462], ['book', 68.9342737197876, 533, 439, 748, 616], ['book', 86.41903400421144, 475, 361, 782, 658], ['book', 61.687493324279785, 353, 235, 868, 734], ['book', 85.43899059295654, 650, 616, 697, 551], ['book', 66.03075861930847, 671, 641, 693, 543], ['book', 63.69233727455139, 580, 545, 716, 574], ['book', 75.44339895248412, 616, 576, 711, 570]]"
000000024610.jpg,"[['sofa', 67.02248454093933, 1548, 1130, 1110, 741], ['laptop', 92.73754954338074, 461, 201, 709, 539], ['chair', 99.23899173736572, 579, 258, 1061, 668]]"
000000024721.jpg,"[['tvmonitor', 99.34273958206177, 825, 356, 840, 273], ['laptop', 99.967223405838, 1494, 1128, 784, 569], ['tvmonitor', 99.41685795783995, 1085, 811, 640, 319], ['keyboard', 94.43514347076416, 1048, 793, 941, 762], ['cell phone', 98.33205342292786, 745, 655, 1024, 848], ['mouse', 92.18738675117493, 1047, 945, 730, 689]]"
000000026564.jpg,"[['tvmonitor', 99.91258382797241, 1053, 671, 594, 264], ['laptop', 99.81968402862549, 1506, 1107, 804, 545], ['book', 64.70361351966858, 323, 246, 674, 454], ['book', 81.29192590713502, 398, 319, 664, 466], ['book', 78.27686071395873, 463, 390, 667, 454], ['book', 96.347975730896, 514, 425, 683, 434], ['book', 79.34567332267761, 278, 211, 681, 483], ['keyboard', 93.70392560958862, 1032, 616, 825, 715], ['book', 69.92895007133485, 319, 290, 680, 480], ['book', 63.64028453826904, 419, 386, 666, 489], ['mouse', 93.12874674797058, 1125, 1060, 755, 701], ['mouse', 96.84152007102966, 1206, 1090, 910, 817]]"
000000027620.jpg,"[['chair', 99.94139075279236, 1511, 735, 1066, 417], ['laptop', 99.20002222061156, 940, 626, 392, 100], ['bottle', 72.72367477416992, 606, 528, 396, 252], ['keyboard', 99.753737449646, 997, 633, 482, 394]]"
000000034831.jpg,"[['sofa', 71.29733562469481, 540, 121, 1065, 608], ['chair', 63.0657434463501, 1059, 721, 858, 523], ['laptop', 96.73418402671814, 641, 378, 1001, 777]]"
000000040988.jpg,"[['laptop', 99.02172088623048, 614, 228, 784, 606], ['chair', 64.42221999168396, 586, 135, 1055, 825], ['mouse', 73.18696379661559, 928, 830, 901, 783]]"
000000044263.jpg,"[['pottedplant', 72.32329845428467, 971, 804, 717, 417], ['tvmonitor', 88.27053904533386, 1483, 1197, 803, 527], ['laptop', 88.53411674499512, 1550, 1254, 947, 698]]"
000000064659.jpg,"[['pottedplant', 97.1151888370514, 971, 557, 743, 258], ['tvmonitor', 98.46506118774414, 1122, 781, 716, 470], ['laptop', 99.11985993385315, 1462, 1058, 909, 673], ['bottle', 98.4657108783722, 1575, 1489, 898, 681], ['keyboard', 99.94838237762451, 1115, 722, 877, 803], ['mouse', 98.16937446594238, 1228, 1150, 870, 829]]"
000000064893.jpg,"[['laptop', 99.7478723526001, 1004, 516, 923, 711], ['book', 63.14266324043274, 296, 256, 598, 476], ['book', 64.7558331489563, 327, 286, 593, 485], ['vase', 91.73579812049866, 704, 644, 671, 545], ['mouse', 99.13353323936462, 1135, 1050, 863, 792]]"
000000070370.jpg,"[['tvmonitor', 81.58243894577026, 1110, 739, 404, 128], ['laptop', 99.91817474365234, 1103, 691, 492, 108], ['chair', 94.022399187088, 972, 163, 1077, 485], ['mouse', 99.08379912376404, 1261, 1185, 485, 427]]"
000000073686.jpg,"[['laptop', 96.06834053993224, 592, 162, 551, 106], ['backpack', 91.43241643905641, 978, 593, 586, 95], ['book', 98.7943708896637, 936, 697, 751, 534], ['book', 65.75443148612976, 426, 289, 754, 624], ['cell phone', 71.03653550148009, 1255, 1190, 723, 625]]"
000000074576.jpg,"[['tvmonitor', 99.49036240577698, 754, 239, 680, 293], ['tvmonitor', 99.70771670341492, 1205, 790, 624, 299], ['tvmonitor', 92.14057326316832, 1446, 1170, 736, 521], ['laptop', 92.99066662788393, 1440, 1170, 765, 519], ['keyboard', 95.3292965888977, 875, 576, 809, 709]]"
000000081074.jpg,"[['keyboard', 97.87011742591858, 903, 444, 785, 647], ['laptop', 99.61647391319276, 1356, 1008, 661, 347], ['bottle', 83.50531458854675, 616, 555, 647, 479], ['cup', 98.67786169052124, 557, 450, 660, 541], ['mouse', 63.52953314781189, 1202, 1133, 815, 743]]"
000000082790.jpg,"[['chair', 98.21444749832152, 502, 52, 1059, 651], ['tvmonitor', 99.16011095046996, 703, 550, 748, 580], ['chair', 60.33434867858887, 828, 685, 758, 617], ['laptop', 97.23137021064758, 916, 713, 853, 750], ['book', 62.16530799865723, 1457, 1427, 430, 350], ['book', 66.86015725135803, 1513, 1494, 428, 359], ['book', 68.86910200119019, 1543, 1527, 429, 359], ['book', 66.54499173164368, 995, 977, 566, 503], ['book', 63.50859999656677, 990, 970, 651, 593], ['book', 71.72847986221312, 1520, 1481, 685, 610]]"
000000084284.jpg,"[['laptop', 99.8991072177887, 666, 245, 827, 576]]"
