name,object_info,actr_data,actr_data_processed
000000006595.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['fork', 98.15945625305176, 960, 184, 101520, 3.1201733279484247], ['diningtable', 93.38741302490234, 798, 528, 1283636, 3.0752647445212977], ['cup', 64.24418091773987, 585, 43, 45582, 2.757402705390808], ['broccoli', 70.69379091262817, 867, 287, 27405, 2.833346256926518], ['carrot', 97.84404039382936, 819, 390, 22962, 3.117273935645311]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1191]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1691]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 798, screen_y= 528, value= None), value= diningtable) [0.4459]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 819, screen_y= 390, value= None), value= carrot) [0.8797]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 867, screen_y= 287, value= None), value= broccoli) [1.2831]', '_visuallocation(color= None, screen_x= 960, screen_y= 184, value= None) [1.3331]']","[[840, 525, 0.1191], [840, 525, 0.1691], [798, 528, 0.4459], [819, 390, 0.8797], [867, 287, 1.2831], [960, 184, 1.3331]]"
000000007090.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['pizza', 73.04031252861024, 903, 119, 129564, 2.8603031510976873], ['diningtable', 81.90131187438966, 814, 526, 1327172, 2.9583230531280336], ['pizza', 98.0958342552185, 714, 702, 561176, 3.1195892867615465], ['cup', 98.85078668594359, 1318, 366, 138996, 3.1264938692940354], ['fork', 99.11644458770752, 1164, 810, 75425, 3.1289100975407345]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1229]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1729]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 814, screen_y= 526, value= None), value= diningtable) [0.4244]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 714, screen_y= 702, value= None), value= pizza) [0.7719]', '_visuallocation(color= None, screen_x= 1164, screen_y= 810, value= None) [0.8219]']","[[840, 525, 0.1229], [840, 525, 0.1729], [814, 526, 0.4244], [714, 702, 0.7719], [1164, 810, 0.8219]]"
000000007145.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['pizza', 89.82751965522766, 762, 516, 1382848, 3.0403293700344083], ['fork', 61.78848147392273, 1450, 531, 78396, 2.7278610090131092]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1164]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1664]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 762, screen_y= 516, value= None), value= pizza) [0.3972]', '_visuallocation(color= None, screen_x= 1450, screen_y= 531, value= None) [0.4472]']","[[840, 525, 0.1164], [840, 525, 0.1664], [762, 516, 0.3972], [1450, 531, 0.4472]]"
000000009050.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['wine glass', 94.65278387069702, 1351, 196, 151281, 3.0873893458354114], ['book', 92.20252633094788, 233, 677, 299376, 3.0637711684002684], ['wine glass', 85.48309803009033, 629, 55, 28899, 2.996083856155917], ['bowl', 78.3336877822876, 116, 99, 68040, 2.9196151923862725], ['wine glass', 94.33050155639648, 454, 120, 96036, 3.084316017778742], ['wine glass', 98.65675568580627, 782, 123, 83160, 3.12472469443951], ['wine glass', 96.73262238502502, 1070, 136, 85248, 3.106979357395], ['carrot', 82.22696185112, 960, 478, 38214, 2.9618026443389676], ['knife', 80.07096648216249, 1462, 578, 120060, 2.938597229890162], ['fork', 70.0775682926178, 1285, 646, 94675, 2.8262039642172483], ['spoon', 73.31187129020691, 1422, 655, 130910, 2.8633975269801484]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1317]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1817]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 960, screen_y= 478, value= None), value= carrot) [0.459]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 782, screen_y= 123, value= None), value= wine glass) [0.9941]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 629, screen_y= 55, value= None), value= wine glass) [1.3097]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 454, screen_y= 120, value= None), value= wine glass) [1.7122]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 116, screen_y= 99, value= None), value= bowl) [2.1117]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 233, screen_y= 677, value= None), value= book) [2.5994]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1070, screen_y= 136, value= None), value= wine glass) [3.1212]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1351, screen_y= 196, value= None), value= wine glass) [3.5734]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1462, screen_y= 578, value= None), value= knife) [4.1265]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1422, screen_y= 655, value= None), value= spoon) [4.3665]', '_visuallocation(color= None, screen_x= 1285, screen_y= 646, value= None) [4.4165]']","[[840, 525, 0.1317], [840, 525, 0.1817], [960, 478, 0.459], [782, 123, 0.9941], [629, 55, 1.3097], [454, 120, 1.7122], [116, 99, 2.1117], [233, 677, 2.5994], [1070, 136, 3.1212], [1351, 196, 3.5734], [1462, 578, 4.1265], [1422, 655, 4.3665], [1285, 646, 4.4165]]"
000000009156.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['fork', 89.7581934928894, 1131, 736, 121923, 3.039637083617485]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1113]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1613]', '_visuallocation(color= None, screen_x= 1131, screen_y= 736, value= None) [0.2113]']","[[840, 525, 0.1113], [840, 525, 0.1613], [1131, 736, 0.2113]]"
000000010856.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['diningtable', 91.25742316246031, 775, 514, 1452090, 3.0545070388252693], ['cake', 98.73198866844177, 878, 530, 341760, 3.1254111107850857], ['fork', 99.42784905433656, 493, 465, 85278, 3.131733507197539]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1128]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1628]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 878, screen_y= 530, value= None), value= cake) [0.4925]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 775, screen_y= 514, value= None), value= diningtable) [0.8229]', '_visuallocation(color= None, screen_x= 493, screen_y= 465, value= None) [0.8729]']","[[840, 525, 0.1128], [840, 525, 0.1628], [878, 530, 0.4925], [775, 514, 0.8229], [493, 465, 0.8729]]"
000000011527.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['fork', 81.67804479598998, 455, 174, 132462, 2.9559321557186222], ['sandwich', 80.14094829559326, 1086, 357, 718390, 2.9393566341377397]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1213]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1713]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1086, screen_y= 357, value= None), value= sandwich) [0.6403]', '_visuallocation(color= None, screen_x= 455, screen_y= 174, value= None) [0.6903]']","[[840, 525, 0.1213], [840, 525, 0.1713], [1086, 357, 0.6403], [455, 174, 0.6903]]"
000000015266.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['bowl', 99.29996728897095, 1325, 316, 80100, 3.1305752043678536], ['diningtable', 88.13665509223938, 809, 576, 1384933, 3.0233161369679387], ['cup', 99.80466365814208, 315, 308, 121396, 3.135137121994107], ['knife', 95.81236839294434, 1396, 771, 113544, 3.0983636379298716]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1123]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1623]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 809, screen_y= 576, value= None), value= diningtable) [0.4346]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1325, screen_y= 316, value= None), value= bowl) [1.0576]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1396, screen_y= 771, value= None), value= knife) [1.4089]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 315, screen_y= 308, value= None), value= cup) [2.0332]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 315, screen_y= 308, value= None), value= cup) [2.0332]']","[[840, 525, 0.1123], [840, 525, 0.1623], [809, 576, 0.4346], [1325, 316, 1.0576], [1396, 771, 1.4089], [315, 308, 2.0332], [315, 308, 2.0332]]"
000000023158.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['diningtable', 72.67149090766905, 796, 539, 1289688, 2.856091930666128], ['knife', 68.19747090339659, 1085, 543, 294768, 2.8042579614557175], ['fork', 69.92316246032715, 1140, 592, 361008, 2.824410338204471], ['pizza', 90.86810350418092, 1024, 756, 536475, 3.0506660770797454], ['cup', 72.95618653297423, 1303, 168, 122640, 2.859343461182375], ['fork', 88.42864632606506, 1399, 583, 40470, 3.0262731593448855]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1176]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1676]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 796, screen_y= 539, value= None), value= diningtable) [0.4434]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1085, screen_y= 543, value= None), value= knife) [0.8593]', '_visuallocation(color= None, screen_x= 1140, screen_y= 592, value= None) [0.9093]']","[[840, 525, 0.1176], [840, 525, 0.1676], [796, 539, 0.4434], [1085, 543, 0.8593], [1140, 592, 0.9093]]"
000000024231.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['diningtable', 93.78299117088318, 790, 538, 1289457, 3.0790717803792162], ['fork', 99.39253926277159, 258, 464, 78771, 3.131413846883791], ['knife', 78.8615584373474, 1388, 503, 86112, 2.9254091172403625], ['knife', 98.85528087615968, 1266, 533, 94760, 3.1265348032023765], ['spoon', 84.7833812236786, 1392, 601, 88908, 2.9887964465776724]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.112]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.162]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 790, screen_y= 538, value= None), value= diningtable) [0.4956]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1266, screen_y= 533, value= None), value= knife) [0.9724]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1388, screen_y= 503, value= None), value= knife) [1.3077]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1392, screen_y= 601, value= None), value= spoon) [1.6204]', '_visuallocation(color= None, screen_x= 258, screen_y= 464, value= None) [1.6704]']","[[840, 525, 0.112], [840, 525, 0.162], [790, 538, 0.4956], [1266, 533, 0.9724], [1388, 503, 1.3077], [1392, 601, 1.6204], [258, 464, 1.6704]]"
