000000000164.jpg,"[['chair', 97.99032211303712, 826, 485, 1064, 912], ['bottle', 83.80216956138611, 966, 947, 474, 423], ['bottle', 82.84648656845094, 996, 978, 471, 423], ['microwave', 76.54908895492555, 1071, 957, 569, 499], ['bottle', 64.78356122970581, 327, 289, 676, 559]]"
000000001771.jpg,"[['bed', 99.87096190452576, 1142, 374, 1061, 509], ['chair', 99.57911372184752, 1520, 1290, 1003, 622]]"
000000005649.jpg,"[['bed', 99.9842882156372, 1517, 166, 1035, 428], ['chair', 97.64857292175293, 441, 151, 595, 347], ['backpack', 75.10695457458495, 524, 339, 650, 544]]"
000000006608.jpg,"[['tvmonitor', 76.21055245399475, 605, 401, 525, 355], ['laptop', 99.62111711502077, 1104, 890, 552, 408], ['keyboard', 99.4969606399536, 582, 294, 685, 585], ['chair', 99.49731230735779, 1542, 1324, 1045, 517], ['laptop', 73.96121621131897, 1202, 1033, 495, 441], ['bottle', 82.07520842552184, 1353, 1313, 511, 425], ['mouse', 85.68774461746216, 294, 255, 657, 629]]"
000000007220.jpg,"[['diningtable', 99.97885227203369, 1575, 111, 1048, 90], ['bottle', 93.81520748138428, 794, 617, 325, 14], ['chair', 94.51417922973631, 1544, 1341, 467, 35], ['bottle', 99.69988465309143, 1018, 879, 513, 30], ['cup', 98.65307211875916, 1132, 1018, 379, 193], ['bottle', 93.2650089263916, 802, 678, 469, 248], ['fork', 81.49428963661194, 574, 254, 463, 399], ['knife', 72.78672456741333, 1521, 1227, 698, 604], ['cup', 83.6881458759308, 741, 566, 858, 592]]"
000000008676.jpg,"[['bed', 93.50674748420715, 1107, 137, 1088, 331], ['chair', 69.84705924987793, 1624, 1501, 726, 528]]"
000000009119.jpg,"[['sofa', 96.39902710914612, 1561, 862, 1110, 534], ['chair', 96.25064730644226, 796, 534, 1036, 666], ['tvmonitor', 72.64439463615417, 762, 628, 648, 574], ['laptop', 81.49177432060243, 767, 623, 654, 577]]"
000000017182.jpg,"[['book', 78.07946801185608, 918, 801, 741, 576], ['chair', 74.26131963729857, 661, 510, 748, 586]]"
000000020481.jpg,"[['laptop', 99.22125339508057, 1237, 393, 778, 122], ['chair', 97.69253134727478, 1634, 1370, 450, 71], ['cup', 67.57868528366089, 1604, 1454, 621, 460], ['mouse', 97.7044403553009, 1400, 1167, 846, 710]]"
000000021452.jpg,"[['motorbike', 98.79347085952759, 1216, 767, 343, 39], ['motorbike', 66.18552207946777, 1413, 80, 1109, 158], ['chair', 99.52391386032104, 1621, 1394, 369, 65]]"
000000028349.jpg,"[['sofa', 95.37904262542723, 726, 93, 842, 580], ['sofa', 62.37204670906067, 912, 3, 1068, 833], ['pottedplant', 97.0475733280182, 936, 655, 817, 226], ['pottedplant', 61.37437224388122, 226, 67, 623, 464], ['chair', 94.24506425857544, 1636, 1489, 936, 650]]"
000000031382.jpg,"[['chair', 77.23706364631653, 595, 63, 154, 12], ['bowl', 99.3379771709442, 1504, 685, 433, 75], ['bowl', 99.646258354187, 705, 110, 488, 116], ['diningtable', 99.46207404136658, 1587, 114, 1068, 210], ['fork', 94.58197951316832, 1627, 1450, 1068, 800]]"
000000033345.jpg,"[['tvmonitor', 99.73160028457642, 1393, 1140, 843, 580], ['chair', 96.783709526062, 580, 222, 1000, 589]]"
000000033650.jpg,"[['chair', 64.6906852722168, 340, 6, 965, 646]]"
000000036844.jpg,"[['sofa', 60.142213106155396, 836, 397, 898, 551], ['sofa', 87.56182193756105, 1467, 1036, 938, 667], ['pottedplant', 91.9939935207367, 768, 628, 540, 389], ['pottedplant', 94.58373188972472, 385, 244, 613, 497], ['chair', 85.48723459243773, 431, 139, 926, 567], ['pottedplant', 70.69931626319884, 570, 489, 550, 459], ['tvmonitor', 87.1792733669281, 1059, 964, 575, 488]]"
000000038933.jpg,"[['apple', 95.30830979347229, 706, 579, 181, 60], ['apple', 93.95226836204529, 476, 342, 200, 93], ['apple', 93.23480129241943, 435, 312, 305, 185], ['apple', 90.34109115600586, 427, 305, 435, 316], ['apple', 96.88900113105774, 437, 313, 542, 427], ['apple', 94.05286312103271, 430, 294, 677, 538], ['apple', 96.13005518913269, 392, 262, 790, 669], ['apple', 95.69655656814577, 503, 389, 786, 673], ['apple', 95.10541558265686, 629, 506, 829, 713], ['apple', 78.92925143241881, 813, 696, 885, 751], ['apple', 93.08691620826721, 488, 366, 901, 779], ['apple', 92.12146401405334, 583, 471, 143, 45], ['apple', 68.75386834144592, 735, 609, 768, 683]]"
000000044215.jpg,"[['bed', 96.85173034667969, 1540, 176, 980, 484]]"
