000000001455.jpg,"[['bottle', 99.1882622241974, 1015, 899, 282, 39]]"
000000009527.jpg,"[['laptop', 99.87344741821288, 1098, 680, 765, 351], ['bottle', 96.95888757705687, 320, 244, 520, 277], ['cup', 67.47695803642273, 1246, 1125, 560, 446], ['cup', 96.900475025177, 410, 323, 567, 430], ['bowl', 93.57608556747437, 455, 238, 785, 628], ['remote', 79.69583272933959, 265, 134, 802, 679], ['mouse', 99.68901872634888, 1188, 1088, 691, 613]]"
000000018658.jpg,"[['tvmonitor', 99.24421310424805, 1161, 573, 687, 270], ['tvmonitor', 97.624409198761, 1583, 1139, 756, 244], ['pottedplant', 92.8248405456543, 349, 134, 264, 7], ['bottle', 96.88236117362976, 268, 138, 1001, 639]]"
000000019544.jpg,"[['tvmonitor', 98.55391383171082, 1040, 645, 518, 232], ['laptop', 98.98979663848877, 1553, 1147, 786, 352], ['chair', 97.70632982254028, 1153, 201, 1077, 791], ['laptop', 99.77403283119202, 674, 342, 549, 243], ['bottle', 88.54576349258423, 336, 254, 568, 376], ['cup', 61.75549030303955, 604, 525, 616, 469], ['keyboard', 94.73657608032228, 1048, 560, 668, 561], ['remote', 84.84733700752257, 332, 237, 629, 572], ['mouse', 99.20946955680849, 1166, 1105, 689, 625]]"
000000021190.jpg,"[['tvmonitor', 99.53977465629578, 1137, 484, 746, 377], ['keyboard', 98.1977641582489, 1124, 471, 1000, 834], ['bottle', 99.71867799758913, 1592, 1487, 1026, 720], ['remote', 92.17819571495056, 1361, 1118, 774, 732], ['mouse', 81.23153448104857, 1227, 1132, 899, 846]]"
000000023906.jpg,"[['diningtable', 99.59462285041808, 1518, 159, 1030, 121], ['wine glass', 98.238867521286, 1535, 1275, 531, 59]]"
000000024823.jpg,"[['refrigerator', 99.04040694236755, 1355, 936, 990, 116], ['bottle', 76.60084366798402, 615, 527, 503, 230], ['sink', 92.90285110473631, 1064, 590, 546, 446]]"
000000026454.jpg,"[['bottle', 68.04409623146057, 646, 445, 680, 425]]"
000000026564.jpg,"[['tvmonitor', 99.91258382797241, 1053, 671, 594, 264], ['laptop', 99.81967210769652, 1506, 1107, 804, 545], ['book', 64.70358967781067, 323, 246, 674, 454], ['book', 81.29187822341919, 398, 319, 664, 466], ['book', 78.27689647674559, 463, 390, 667, 454], ['book', 96.347975730896, 514, 425, 683, 434], ['book', 79.34567332267761, 278, 211, 681, 483], ['keyboard', 93.70388984680176, 1032, 616, 825, 715], ['book', 69.92892026901245, 319, 290, 680, 480], ['book', 63.64030838012695, 419, 386, 666, 489], ['mouse', 93.12873482704164, 1125, 1060, 755, 701], ['mouse', 96.84153199195862, 1206, 1090, 910, 817]]"
000000030947.jpg,"[['tvmonitor', 99.71402883529665, 1472, 1043, 538, 197], ['keyboard', 99.76726770401, 1452, 839, 773, 571], ['book', 62.11938858032226, 489, 127, 768, 594], ['book', 69.71911191940308, 222, 144, 561, 306], ['book', 64.74874019622803, 255, 180, 558, 307], ['book', 77.00523138046266, 327, 253, 554, 303], ['book', 70.65674662590027, 393, 319, 555, 305], ['bottle', 85.94664335250854, 1533, 1452, 650, 452], ['mouse', 88.24628591537477, 1523, 1422, 761, 634], ['remote', 78.94550561904906, 536, 444, 865, 706]]"
000000036417.jpg,"[['bottle', 86.82149648666382, 867, 730, 337, 8], ['apple', 91.01420044898987, 725, 385, 652, 379]]"
000000037367.jpg,"[['laptop', 99.81802701950072, 806, 393, 599, 338], ['chair', 62.9758894443512, 1539, 1121, 787, 359], ['diningtable', 90.59062600135805, 1413, 199, 1060, 420], ['chair', 95.56815028190613, 912, 781, 428, 288], ['chair', 98.38525652885436, 1139, 908, 477, 271], ['bottle', 97.33930230140686, 1192, 1114, 576, 341], ['book', 65.85070490837097, 1123, 872, 649, 564], ['cup', 96.3106632232666, 901, 835, 505, 382], ['mouse', 98.6489474773407, 797, 683, 596, 538], ['remote', 91.67460203170776, 1108, 912, 623, 564]]"
000000041398.jpg,"[['cake', 74.36175346374513, 1243, 508, 912, 359], ['bottle', 75.07745623588563, 653, 489, 347, 54], ['bowl', 88.51064443588257, 1530, 1231, 386, 25], ['bowl', 69.40886378288269, 400, 137, 1046, 851]]"
000000044569.jpg,"[['cup', 99.28869009017944, 1070, 754, 447, 203], ['cup', 73.7025499343872, 913, 742, 188, 20], ['cup', 99.03613328933716, 1165, 938, 202, 34], ['cup', 91.1185085773468, 1363, 1075, 353, 199], ['apple', 98.92728328704834, 1352, 1048, 608, 281], ['knife', 60.83410978317261, 1540, 1338, 916, 410], ['spoon', 71.92638516426085, 1388, 1267, 979, 496]]"
000000044878.jpg,"[['sandwich', 65.3648316860199, 663, 274, 869, 425], ['bottle', 98.33690524101256, 782, 546, 454, -6], ['cup', 99.55045580863951, 1092, 806, 589, -9], ['sandwich', 89.58404660224916, 1623, 1393, 455, 238], ['sandwich', 92.27759838104248, 1631, 1439, 699, 548], ['sandwich', 85.66880226135255, 889, 624, 845, 519]]"
000000047507.jpg,"[['bowl', 98.29245209693909, 787, 60, 818, 331], ['sandwich', 94.50334906578064, 1379, 815, 891, 424], ['spoon', 99.90952610969543, 1468, 445, 1013, 872], ['bottle', 99.4215965270996, 1378, 1060, 378, 91]]"
000000047949.jpg,"[['banana', 98.90826344490051, 944, 225, 275, 16], ['bottle', 78.7252902984619, 1254, 889, 306, 51], ['cake', 96.03530764579772, 1363, 238, 748, 266], ['diningtable', 63.88029456138611, 1458, 163, 1043, 214]]"
000000051047.jpg,"[['cup', 99.19729232788086, 742, 404, 632, 40], ['diningtable', 99.7828483581543, 1652, 91, 1109, 166], ['bottle', 79.87422943115234, 1423, 1226, 373, 32], ['spoon', 88.13729286193848, 861, 582, 661, 442]]"
000000053047.jpg,"[['banana', 99.34786558151244, 570, 12, 810, 133], ['cake', 96.00252509117126, 1631, 1191, 905, 383], ['bottle', 79.56505417823793, 343, 80, 428, 26]]"
000000053491.jpg,"[['pizza', 94.82898712158205, 1472, 173, 891, 553], ['bottle', 69.06686425209045, 798, 567, 216, 13], ['bottle', 98.29704165458679, 382, 107, 566, 35]]"
000000056828.jpg,"[['tvmonitor', 71.74774408340456, 1649, 1286, 754, 75], ['keyboard', 77.00281143188477, 431, 46, 679, 487], ['keyboard', 99.0744173526764, 1377, 325, 1087, 682]]"
000000058864.jpg,"[['chair', 92.14135408401488, 1179, 802, 300, 47], ['laptop', 99.79179501533508, 877, 193, 821, 177], ['diningtable', 69.7160840034485, 1494, 129, 1038, 258], ['chair', 86.14983558654785, 640, 359, 163, 10], ['bottle', 99.21973943710329, 1205, 1083, 510, 131], ['cup', 96.19895219802856, 1069, 958, 525, 184], ['mouse', 99.72741603851318, 1289, 1062, 852, 690]]"
000000060360.jpg,"[['cup', 99.59235191345215, 625, 172, 569, 152], ['diningtable', 92.00425148010254, 1544, 118, 1087, 184], ['knife', 81.70468211174011, 872, 748, 224, 20], ['fork', 97.0932126045227, 469, 355, 670, 509], ['hot dog', 84.87111330032349, 1023, 827, 886, 485], ['hot dog', 93.54054927825928, 890, 683, 921, 511]]"
000000062348.jpg,"[['chair', 72.54002094268799, 525, 120, 586, 302], ['bowl', 95.97275257110596, 707, 404, 827, 628], ['diningtable', 94.29579973220824, 1613, 69, 1036, 438], ['bottle', 83.64920616149901, 1199, 1055, 638, 321], ['bowl', 98.6581802368164, 863, 677, 621, 524], ['sandwich', 83.89071226119995, 663, 469, 532, 466]]"
000000065427.jpg,"[['pizza', 99.13635849952698, 1518, 225, 1055, 445], ['bottle', 97.47296571731569, 1399, 1158, 489, 23]]"
000000074894.jpg,"[['tvmonitor', 96.55726552009584, 769, 288, 664, 388], ['chair', 98.50892424583435, 1368, 980, 1028, 719], ['bottle', 98.60112071037292, 411, 308, 748, 531], ['mouse', 89.26268815994263, 964, 891, 597, 571]]"
000000079634.jpg,"[['diningtable', 98.13886284828186, 1594, 68, 1097, 67], ['bowl', 99.8510241508484, 793, 260, 880, 513], ['sandwich', 97.43198156356813, 1439, 756, 1016, 623], ['spoon', 97.8660762310028, 998, 188, 1019, 791], ['cup', 67.28965640068054, 1415, 1198, 296, 30], ['cup', 72.62173295021056, 1600, 1325, 407, 37], ['bottle', 94.24697756767272, 450, 219, 453, -5], ['cup', 97.21717238426208, 1083, 813, 516, 29]]"
000000082775.jpg,"[['bench', 98.68085980415344, 1389, 68, 1059, 156], ['bottle', 99.24666285514832, 630, 355, 940, 337]]"
000000084273.jpg,"[['bowl', 63.04540634155274, 1545, 1211, 445, 217], ['diningtable', 98.02094101905823, 1492, 209, 985, 166], ['cup', 99.80095028877258, 761, 205, 955, 442], ['bottle', 87.27755546569824, 347, 132, 204, 9], ['cup', 79.15202379226685, 1531, 1237, 431, 178], ['spoon', 60.47946214675903, 991, 795, 603, 277], ['fork', 66.618674993515, 997, 829, 592, 296], ['cake', 96.92659974098206, 1230, 982, 644, 363], ['fork', 98.455810546875, 1003, 693, 941, 498], ['spoon', 70.77391743659973, 1311, 1199, 231, 147]]"
000000085404.jpg,"[['banana', 98.68978261947632, 1552, 932, 780, 186], ['cell phone', 77.24858522415161, 755, 300, 961, 606], ['banana', 96.18437886238098, 1053, 583, 1048, 529], ['bottle', 79.94214892387392, 1225, 1006, 302, 20]]"
000000086135.jpg,"[['car', 95.25681138038635, 701, 162, 207, 30], ['bicycle', 68.43843460083008, 1293, 378, 1058, 85]]"
000000086596.jpg,"[['bottle', 98.04342985153198, 1232, 1107, 947, 624]]"
000000092217.jpg,"[['laptop', 98.51182103157043, 1399, 880, 1100, 815], ['bottle', 83.52077007293701, 299, 197, 412, 184], ['cell phone', 82.54403471946715, 641, 579, 247, 137]]"
000000092288.jpg,"[['diningtable', 97.93884158134459, 1546, 123, 977, 16], ['cup', 79.23106551170348, 1264, 1033, 407, 18], ['fork', 62.34816908836365, 1158, 1013, 745, 244], ['carrot', 70.99704146385194, 1040, 950, 482, 408]]"
000000093267.jpg,"[['diningtable', 96.187561750412, 1521, 96, 1085, 73], ['cup', 99.17640089988708, 1271, 1002, 440, 44]]"
000000100223.jpg,"[['oven', 77.69981026649475, 1097, 607, 1081, 656], ['sink', 66.81761145591736, 1629, 865, 1109, 733], ['bottle', 93.08384656906128, 1473, 1401, 774, 565], ['wine glass', 65.87689518928528, 973, 928, 293, 198], ['apple', 63.82936239242554, 713, 672, 494, 458]]"
000000105576.jpg,"[['broccoli', 96.82106375694276, 1337, 955, 393, 57], ['bottle', 98.9001214504242, 1550, 1309, 401, 34], ['cup', 77.92318463325499, 875, 668, 661, 492]]"
000000107147.jpg,"[['diningtable', 89.49541449546814, 1335, 97, 1010, 125], ['bottle', 99.43054914474487, 518, 290, 408, 40], ['donut', 99.59886074066162, 985, 759, 569, 391], ['donut', 97.17841744422913, 1234, 1023, 713, 538], ['donut', 89.90976810455322, 848, 648, 699, 585], ['donut', 87.50236630439758, 1039, 833, 710, 552], ['cup', 99.82869029045105, 625, 356, 976, 700]]"
000000116577.jpg,"[['refrigerator', 84.88181233406067, 1366, 116, 1036, 81], ['bottle', 93.33443641662598, 1581, 1420, 1075, 792]]"
000000122602.jpg,"[['bottle', 89.57093358039856, 532, 339, 560, 163], ['scissors', 99.85653758049013, 531, 287, 934, 577]]"
000000124995.jpg,"[['pottedplant', 65.72268009185791, 1162, 520, 763, 191], ['vase', 99.77328181266785, 1438, 1101, 734, 237], ['vase', 89.51736092567444, 976, 766, 724, 507]]"
