name,object_info,actr_data,actr_data_processed
000000006518.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['clock', 95.34076452255249, 467, 398, 43255, 3.095918971771197]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1125]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1625]', '_visuallocation(color= None, screen_x= 467, screen_y= 398, value= None) [0.2125]']","[[840, 525, 0.1125], [840, 525, 0.1625], [467, 398, 0.2125]]"
000000007753.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['book', 88.95385861396791, 628, 557, 275310, 3.0335748313710447], ['clock', 99.66431856155396, 1275, 619, 174283, 3.1358738485866184], ['book', 70.26931047439575, 212, 493, 158496, 2.830431844544604]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1127]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1627]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 628, screen_y= 557, value= None), value= book) [0.5209]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 212, screen_y= 493, value= None), value= book) [1.0536]', '_visuallocation(color= None, screen_x= 1275, screen_y= 619, value= None) [1.1036]']","[[840, 525, 0.1127], [840, 525, 0.1627], [628, 557, 0.5209], [212, 493, 1.0536], [1275, 619, 1.1036]]"
000000009509.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['clock', 99.77378845214844, 784, 132, 62805, 3.13686153051224]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1142]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1642]', '_visuallocation(color= None, screen_x= 784, screen_y= 132, value= None) [0.2142]']","[[840, 525, 0.1142], [840, 525, 0.1642], [784, 132, 0.2142]]"
000000017870.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['clock', 96.19312286376952, 220, 676, 44702, 3.103941212468005]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.114]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.164]', '_visuallocation(color= None, screen_x= 220, screen_y= 676, value= None) [0.214]']","[[840, 525, 0.114], [840, 525, 0.164], [220, 676, 0.214]]"
000000020137.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['clock', 92.48920679092407, 373, 726, 23114, 3.0685671497639433]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1234]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1734]', '_visuallocation(color= None, screen_x= 373, screen_y= 726, value= None) [0.2234]']","[[840, 525, 0.1234], [840, 525, 0.1734], [373, 726, 0.2234]]"
000000026227.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['clock', 90.62355756759644, 353, 290, 75993, 3.050248832744974]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1131]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1631]', '_visuallocation(color= None, screen_x= 353, screen_y= 290, value= None) [0.2131]']","[[840, 525, 0.1131], [840, 525, 0.1631], [353, 290, 0.2131]]"
000000027873.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['clock', 99.27926659584044, 1002, 719, 20294, 3.1323903155505093]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1079]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1579]', '_visuallocation(color= None, screen_x= 1002, screen_y= 719, value= None) [0.2079]']","[[840, 525, 0.1079], [840, 525, 0.1579], [1002, 719, 0.2079]]"
000000052151.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['tvmonitor', 99.89486932754515, 779, 503, 101304, 3.137952587217807], ['chair', 78.4359574317932, 282, 858, 118094, 2.9227422420885993], ['clock', 99.58568811416626, 418, 102, 19720, 3.1351636793490556]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1188]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1688]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 779, screen_y= 503, value= None), value= tvmonitor) [0.4013]', '_visuallocation(color= None, screen_x= 418, screen_y= 102, value= None) [0.4513]']","[[840, 525, 0.1188], [840, 525, 0.1688], [779, 503, 0.4013], [418, 102, 0.4513]]"
000000054336.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['clock', 99.44296479225159, 473, 690, 40053, 3.13387307488279]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1105]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1605]', '_visuallocation(color= None, screen_x= 473, screen_y= 690, value= None) [0.2105]']","[[840, 525, 0.1105], [840, 525, 0.1605], [473, 690, 0.2105]]"
000000056036.jpg,"[['center_bias', 99, 840, 525, 1000, 0.3], ['clock', 98.20157289505005, 1171, 219, 24900, 3.1225624954759725], ['book', 77.54918932914735, 1245, 598, 20424, 2.9129655750835743], ['book', 71.26299142837523, 1249, 631, 22560, 2.841923361307768], ['book', 63.97525668144226, 1194, 906, 17459, 2.7561857036650155]]","['_visual(cmd= , color= , screen_pos= _visuallocation(color= , screen_x= 840, screen_y= 525, value= ), value= center_bias) [0.1147]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 840, screen_y= 525, value= None), value= center_bias) [0.1647]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1245, screen_y= 598, value= None), value= book) [0.6149]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1249, screen_y= 631, value= None), value= book) [0.8193]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1194, screen_y= 906, value= None), value= book) [1.1935]', '_visuallocation(color= None, screen_x= 1171, screen_y= 219, value= None) [1.2435]']","[[840, 525, 0.1147], [840, 525, 0.1647], [1245, 598, 0.6149], [1249, 631, 0.8193], [1194, 906, 1.1935], [1171, 219, 1.2435]]"
