000000002024.jpg,sink,82.05831050872803,1231,882,817,695
000000015156.jpg,bowl,95.66733241081238,947,637,444,241
000000015156.jpg,bottle,94.9685275554657,482,310,452,152
000000015156.jpg,bottle,92.83468723297119,747,637,569,365
000000015156.jpg,cup,70.28371095657349,883,763,608,430
000000015156.jpg,sink,88.8026237487793,1631,1451,945,768
000000028682.jpg,microwave,99.84134435653687,919,316,364,34
000000028682.jpg,sink,96.5961217880249,1286,808,830,674
000000028682.jpg,oven,94.94104981422424,799,355,1074,721
000000037509.jpg,sink,88.60854506492615,529,260,708,568
000000047905.jpg,sink,90.26851654052734,1362,1190,759,644
000000047905.jpg,toilet,97.20361232757568,795,597,871,563
000000047905.jpg,toilet,98.7983226776123,697,494,943,635
000000047905.jpg,toilet,94.41892504692078,559,298,1056,700
000000058102.jpg,sink,91.44695997238159,1372,881,924,730
000000058102.jpg,microwave,99.63204860687256,817,645,445,341
000000058102.jpg,oven,99.45235252380371,587,268,915,510
000000058102.jpg,clock,93.42604279518127,1377,1302,211,121
000000058102.jpg,tvmonitor,67.04643964767456,1542,1465,524,458
000000071769.jpg,pottedplant,86.44636273384094,424,263,441,267
000000071769.jpg,sink,99.35410618782043,489,129,821,526
000000071769.jpg,toilet,99.09568428993225,979,720,1010,466
000000083102.jpg,sink,90.86852073669434,755,38,616,269
000000091615.jpg,microwave,97.70673513412476,1585,1225,366,167
000000091615.jpg,sink,97.65582084655762,653,208,815,632
000000091615.jpg,oven,98.48509430885315,1552,1147,981,470
000000091615.jpg,tvmonitor,72.0507562160492,419,246,279,128
000000091615.jpg,vase,95.36119103431702,759,707,406,321
000000096057.jpg,refrigerator,97.39823937416077,1631,1238,912,323
000000103861.jpg,sink,89.00023102760315,1414,1132,603,492
000000103861.jpg,toilet,98.47670197486877,600,397,746,508
000000123762.jpg,toilet,98.34596514701843,1302,388,1043,177
000000134902.jpg,sink,90.26867747306824,1569,1121,946,684
000000134902.jpg,toilet,71.94468975067139,903,756,905,563
000000149223.jpg,sink,98.0123221874237,1593,1131,782,542
000000149223.jpg,toilet,97.45349287986755,593,94,1060,844
000000149223.jpg,sink,67.0420229434967,1618,999,1116,877
000000149223.jpg,bottle,93.1344747543335,1542,1483,652,486
000000158965.jpg,toilet,81.53524994850159,1003,324,1075,573
000000158965.jpg,sink,97.20171093940735,365,171,940,642
000000166532.jpg,sink,66.74450635910034,1423,1180,674,546
000000191666.jpg,sink,94.83650326728821,1454,983,431,199
000000191666.jpg,toilet,95.84059119224548,1666,1005,1085,378
000000195165.jpg,sink,93.28731298446655,1223,904,751,659
000000195165.jpg,bottle,83.13221335411072,898,860,694,597
000000203661.jpg,diningtable,73.5594093799591,1530,624,1095,668
000000203661.jpg,microwave,99.88501071929932,402,141,306,137
000000203661.jpg,sink,84.2715322971344,662,177,598,507
000000203661.jpg,chair,72.83453941345215,1387,854,1083,968
000000203661.jpg,knife,70.47362327575684,1074,1042,441,403
000000203661.jpg,knife,65.68681001663208,1090,1061,439,405
000000203661.jpg,bottle,63.91599774360657,1146,1097,538,430
000000203661.jpg,bowl,88.05251121520996,726,620,520,475
000000212082.jpg,sink,96.35325074195862,604,47,1059,867
000000212082.jpg,bottle,91.30785465240479,395,323,901,774
